chemistry,feature,fold,seed,temperature,mae,rmse,source
NMC,G4,FUDS,8,0.0,0.6900203576071166,0.9333097119837752,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
NMC,G4,FUDS,8,25.0,0.517737157295377,0.7615532016783082,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
NMC,G4,FUDS,8,45.0,0.5201668280892867,0.7684222103215189,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
NMC,G4,FUDS,9,0.0,0.7257274723270216,0.9882317195138842,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
NMC,G4,FUDS,9,25.0,0.6003778114446661,0.8234485651442627,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
NMC,G4,FUDS,9,45.0,0.5476797719564814,0.7429445083157097,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
NMC,G4,US06,0,0.0,0.6009903791207821,0.7817022426416058,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutus06_s0123456789_b2048_e200_by_temperature.csv
NMC,G4,US06,0,25.0,0.4858401361945745,0.7441668657708185,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutus06_s0123456789_b2048_e200_by_temperature.csv
NMC,G4,US06,0,45.0,0.3650589356732687,0.4727563943216877,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutus06_s0123456789_b2048_e200_by_temperature.csv
NMC,G4,US06,1,0.0,0.6661878339334142,0.8479193960052642,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutus06_s0123456789_b2048_e200_by_temperature.csv
NMC,G4,US06,1,25.0,0.503555123281887,0.7105521399476259,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutus06_s0123456789_b2048_e200_by_temperature.csv
NMC,G4,US06,1,45.0,0.31180307399748,0.4226376359035728,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutus06_s0123456789_b2048_e200_by_temperature.csv
NMC,G4,US06,2,0.0,0.8556862467864178,1.049953855049726,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutus06_s0123456789_b2048_e200_by_temperature.csv
NMC,G4,US06,2,25.0,0.6685475932610987,0.9111776627232026,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutus06_s0123456789_b2048_e200_by_temperature.csv
NMC,G4,US06,2,45.0,0.5898377226418925,0.7757702957642141,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutus06_s0123456789_b2048_e200_by_temperature.csv
NMC,G4,US06,3,0.0,0.5942809370710781,0.7386038973739466,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutus06_s0123456789_b2048_e200_by_temperature.csv
NMC,G4,US06,3,25.0,0.5345198769704406,0.7403489991950347,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutus06_s0123456789_b2048_e200_by_temperature.csv
NMC,G4,US06,3,45.0,0.4644418609928964,0.6137295401338418,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutus06_s0123456789_b2048_e200_by_temperature.csv
NMC,G4,US06,4,0.0,0.5951457396173331,0.7319267284520737,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutus06_s0123456789_b2048_e200_by_temperature.csv
NMC,G4,US06,4,25.0,0.5341902757877353,0.7703681373561154,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutus06_s0123456789_b2048_e200_by_temperature.csv
NMC,G4,US06,4,45.0,0.3053596842712557,0.4101053231194965,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutus06_s0123456789_b2048_e200_by_temperature.csv
NMC,G4,US06,5,0.0,0.5425801575910524,0.6693188220397481,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutus06_s0123456789_b2048_e200_by_temperature.csv
NMC,G4,US06,5,25.0,0.5653927214293004,0.7515999196151001,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutus06_s0123456789_b2048_e200_by_temperature.csv
NMC,G4,US06,5,45.0,0.2911609518511481,0.3610683836726842,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutus06_s0123456789_b2048_e200_by_temperature.csv
NMC,G4,US06,6,0.0,0.7566165863412392,1.0270925860762985,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutus06_s0123456789_b2048_e200_by_temperature.csv
NMC,G4,US06,6,25.0,0.544987997794777,0.826258228824848,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutus06_s0123456789_b2048_e200_by_temperature.csv
NMC,G4,US06,6,45.0,0.5312294419811902,0.8402796559597012,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutus06_s0123456789_b2048_e200_by_temperature.csv
NMC,G4,US06,7,0.0,0.4842927621958504,0.6035674527590149,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutus06_s0123456789_b2048_e200_by_temperature.csv
NMC,G4,US06,7,25.0,0.4533894007545279,0.6983737465337642,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutus06_s0123456789_b2048_e200_by_temperature.csv
NMC,G4,US06,7,45.0,0.2741187475329453,0.3503569406619675,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutus06_s0123456789_b2048_e200_by_temperature.csv
NMC,G4,US06,8,0.0,0.6364216395555745,0.8197381559258891,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutus06_s0123456789_b2048_e200_by_temperature.csv
NMC,G4,US06,8,25.0,0.4460479609661947,0.6730340968121733,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutus06_s0123456789_b2048_e200_by_temperature.csv
NMC,G4,US06,8,45.0,0.3258445442245476,0.4190481183600624,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutus06_s0123456789_b2048_e200_by_temperature.csv
NMC,G4,US06,9,0.0,0.6227740980617621,0.7640057032636548,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutus06_s0123456789_b2048_e200_by_temperature.csv
NMC,G4,US06,9,25.0,0.5824392887646902,0.8244331018871737,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutus06_s0123456789_b2048_e200_by_temperature.csv
NMC,G4,US06,9,45.0,0.3018038427989274,0.3888590008336532,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_g4_holdoutus06_s0123456789_b2048_e200_by_temperature.csv
NMC,T6,DST,0,0.0,0.3369791594757061,0.4630279838395241,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
NMC,T6,DST,0,25.0,0.2734701379970128,0.3452131284282017,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
NMC,T6,DST,0,45.0,0.2834083990540201,0.3242376499236519,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
NMC,T6,DST,1,0.0,0.3255418142353741,0.4336621798557088,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
NMC,T6,DST,1,25.0,0.3151193221680738,0.3935203076566536,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
NMC,T6,DST,1,45.0,0.1652445241325646,0.2153109829215253,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
NMC,T6,DST,2,0.0,0.3048315559366278,0.3842993334926299,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
NMC,T6,DST,2,25.0,0.3930665532883216,0.4545725589600591,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
NMC,T6,DST,2,45.0,0.180480157677622,0.2306681272360197,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
NMC,T6,DST,3,0.0,0.3116933674117034,0.4067322953371542,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
NMC,T6,DST,3,25.0,0.3079140159247546,0.366579344488683,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
NMC,T6,DST,3,45.0,0.2141962767388756,0.2864381302888172,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
NMC,T6,DST,4,0.0,0.3529474110914248,0.4563586418522712,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
NMC,T6,DST,4,25.0,0.2566375675591112,0.309936614363864,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
NMC,T6,DST,4,45.0,0.2027924428352616,0.2435821719726432,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
NMC,T6,DST,5,0.0,0.340256979757785,0.4518788735475291,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
NMC,T6,DST,5,25.0,0.3067067704144816,0.3600200273603545,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
NMC,T6,DST,5,45.0,0.194057633430891,0.2672273856561986,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
NMC,T6,DST,6,0.0,0.3110529929179384,0.3813158776715682,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
NMC,T6,DST,6,25.0,0.5129390894081212,0.5669617472132688,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
NMC,T6,DST,6,45.0,0.1800466664152005,0.2130254676749401,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
NMC,T6,DST,7,0.0,0.3006338796476745,0.4149280664032097,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
NMC,T6,DST,7,25.0,0.2730648715163197,0.3338804375042563,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
NMC,T6,DST,7,45.0,0.2042945063627862,0.2608172528704118,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
NMC,T6,DST,8,0.0,0.3575506781847524,0.4828929809380893,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
NMC,T6,DST,8,25.0,0.2673758652640526,0.3323156293541358,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
NMC,T6,DST,8,45.0,0.2865752073353209,0.3364160563995799,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
NMC,T6,DST,9,0.0,0.3616567401600226,0.4950995388197996,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
NMC,T6,DST,9,25.0,0.2881877392113231,0.3759392067717507,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
NMC,T6,DST,9,45.0,0.2412999475971427,0.2894082244545808,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
NMC,T6,FUDS,0,0.0,0.491561468009451,0.6575560671010409,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
NMC,T6,FUDS,0,25.0,0.3484675922677059,0.4534385581945224,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
NMC,T6,FUDS,0,45.0,0.4309410092084531,0.56558030298103,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
NMC,T6,FUDS,1,0.0,0.4783731608885517,0.639562860792549,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
NMC,T6,FUDS,1,25.0,0.3060429357245253,0.4072703090413197,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
NMC,T6,FUDS,1,45.0,0.3160976092926814,0.4448703688156524,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
NMC,T6,FUDS,2,0.0,0.4885181602569662,0.652930818570941,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
NMC,T6,FUDS,2,25.0,0.2583461989637929,0.3324640878864569,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
NMC,T6,FUDS,2,45.0,0.2522151004962273,0.3568163593018467,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
NMC,T6,FUDS,3,0.0,0.51501926908732,0.7084723407996382,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
NMC,T6,FUDS,3,25.0,0.3161056743609045,0.413291685564736,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
NMC,T6,FUDS,3,45.0,0.3155901177287606,0.446057133188643,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
NMC,T6,FUDS,4,0.0,0.4481192675898795,0.5940153319785955,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
NMC,T6,FUDS,4,25.0,0.2941084611915672,0.3672769749000521,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
