feature,fold,seed,perturbation_type,level,temp,soc_band,mae,rmse,bias
T6_plain,FUDS,1,r0_scale,r0_scale_1.2,45.0,>65,0.7692726536769585,0.82362099933523,0.766765323786972
T6_plain,FUDS,1,r0_scale,r0_scale_1.5,0.0,35-65,3.6633260020676564,3.8708666511805583,3.6633260020676564
T6_plain,FUDS,1,r0_scale,r0_scale_1.5,0.0,<=35,5.530793979920202,5.6854644176237885,5.530793979920202
T6_plain,FUDS,1,r0_scale,r0_scale_1.5,0.0,>65,2.142287576654681,2.277696122127575,2.142254371302838
T6_plain,FUDS,1,r0_scale,r0_scale_1.5,25.0,35-65,2.643179406096298,2.942597020523827,2.643179406096298
T6_plain,FUDS,1,r0_scale,r0_scale_1.5,25.0,<=35,3.630138889112963,3.8801814097981286,3.630138889112963
T6_plain,FUDS,1,r0_scale,r0_scale_1.5,25.0,>65,1.5843778195677787,1.6738395790025011,1.5843778195677787
T6_plain,FUDS,1,r0_scale,r0_scale_1.5,45.0,35-65,3.1578368410269904,3.4376166740202403,3.1578368410269904
T6_plain,FUDS,1,r0_scale,r0_scale_1.5,45.0,<=35,3.3797769658113297,3.8439915296131155,3.3715079729561803
T6_plain,FUDS,1,r0_scale,r0_scale_1.5,45.0,>65,1.8272820312468916,1.9530038671088419,1.8262719959370728
T6_plain,FUDS,1,r0_scale,r0_scale_2,0.0,35-65,7.34856039789279,7.772254228354291,7.34856039789279
T6_plain,FUDS,1,r0_scale,r0_scale_2,0.0,<=35,10.863045306709461,11.098570176122445,10.863045306709461
T6_plain,FUDS,1,r0_scale,r0_scale_2,0.0,>65,4.223879646442342,4.476617262274143,4.223879646442342
T6_plain,FUDS,1,r0_scale,r0_scale_2,25.0,35-65,5.342804063727218,5.891344623935442,5.342804063727218
T6_plain,FUDS,1,r0_scale,r0_scale_2,25.0,<=35,7.199899302641359,7.584054220370441,7.199899302641359
T6_plain,FUDS,1,r0_scale,r0_scale_2,25.0,>65,3.1624472585991006,3.336257785616333,3.1624472585991006
T6_plain,FUDS,1,r0_scale,r0_scale_2,45.0,35-65,6.190314144312124,6.6824927260600715,6.190314144312124
T6_plain,FUDS,1,r0_scale,r0_scale_2,45.0,<=35,7.103250526555408,7.886630936658766,7.10324423572992
T6_plain,FUDS,1,r0_scale,r0_scale_2,45.0,>65,3.418873414709074,3.645411009332423,3.418278592233078
T6_plain,FUDS,2,baseline,unperturbed,0.0,35-65,0.45985691500904163,0.624399554453308,-0.19871658021183164
T6_plain,FUDS,2,baseline,unperturbed,0.0,<=35,0.7810023916537387,0.8773294918157285,0.37795096298479675
T6_plain,FUDS,2,baseline,unperturbed,0.0,>65,0.1641308794851793,0.22292055065582475,-0.05786052457098297
T6_plain,FUDS,2,baseline,unperturbed,25.0,35-65,0.23349768298850576,0.309743105631895,-0.12729981632183918
T6_plain,FUDS,2,baseline,unperturbed,25.0,<=35,0.3455043035279188,0.4094840107160041,0.048959836573604046
T6_plain,FUDS,2,baseline,unperturbed,25.0,>65,0.17287150018162012,0.2276066251683281,0.1112593650563022
T6_plain,FUDS,2,baseline,unperturbed,45.0,35-65,0.2177575480184779,0.28660120967541364,-0.16460603039144173
T6_plain,FUDS,2,baseline,unperturbed,45.0,<=35,0.3666342872664059,0.4832690685589968,-0.2470636489787049
T6_plain,FUDS,2,baseline,unperturbed,45.0,>65,0.11775198846960162,0.14637965905180245,0.09406578860936395
T6_plain,FUDS,2,r0_scale,r0_scale_0.5,0.0,35-65,4.820748214171157,5.353048513761194,-4.820748214171157
T6_plain,FUDS,2,r0_scale,r0_scale_0.5,0.0,<=35,4.135899361754493,4.390008100681047,-4.135899361754493
T6_plain,FUDS,2,r0_scale,r0_scale_0.5,0.0,>65,2.3521617472951832,2.659879492435497,-2.3521617472951832
T6_plain,FUDS,2,r0_scale,r0_scale_0.5,25.0,35-65,3.7800030683743886,4.183920760990674,-3.7800030683743886
T6_plain,FUDS,2,r0_scale,r0_scale_0.5,25.0,<=35,3.2838151092542303,3.463809307357144,-3.2838151092542303
T6_plain,FUDS,2,r0_scale,r0_scale_0.5,25.0,>65,1.3239977804246565,1.4156934628380466,-1.3226349044166121
T6_plain,FUDS,2,r0_scale,r0_scale_0.5,45.0,35-65,4.230690197120823,4.578298582597355,-4.230690197120823
T6_plain,FUDS,2,r0_scale,r0_scale_0.5,45.0,<=35,3.735053518907381,4.154114352365358,-3.734379566871063
T6_plain,FUDS,2,r0_scale,r0_scale_0.5,45.0,>65,1.5767194168001784,1.6481292567965902,-1.5767194168001784
T6_plain,FUDS,2,r0_scale,r0_scale_0.8,0.0,35-65,1.9626731919664357,2.3304386767866605,-1.9626731919664357
T6_plain,FUDS,2,r0_scale,r0_scale_0.8,0.0,<=35,1.539628069373464,1.8106970879047304,-1.5320867447667939
T6_plain,FUDS,2,r0_scale,r0_scale_0.8,0.0,>65,0.9466973856225811,1.0635675362744128,-0.9466505668593717
T6_plain,FUDS,2,r0_scale,r0_scale_0.8,25.0,35-65,1.506540639930655,1.7193093946466766,-1.506540639930655
T6_plain,FUDS,2,r0_scale,r0_scale_0.8,25.0,<=35,1.3359661095043425,1.4423181192140835,-1.3359661095043425
T6_plain,FUDS,2,r0_scale,r0_scale_0.8,25.0,>65,0.466223133826514,0.5187912349758546,-0.45670504674619544
T6_plain,FUDS,2,r0_scale,r0_scale_0.8,45.0,35-65,1.713909772631791,1.8757599955399575,-1.713909772631791
T6_plain,FUDS,2,r0_scale,r0_scale_0.8,45.0,<=35,1.6874679440031937,1.8871906430279355,-1.6857909284751893
T6_plain,FUDS,2,r0_scale,r0_scale_0.8,45.0,>65,0.5813456052619673,0.6143768937720846,-0.5813439102671616
T6_plain,FUDS,2,r0_scale,r0_scale_1.2,0.0,35-65,1.407856533359436,1.4967461617518383,1.4074798035281888
T6_plain,FUDS,2,r0_scale,r0_scale_1.2,0.0,<=35,2.404152116302396,2.57514632886605,2.404152116302396
T6_plain,FUDS,2,r0_scale,r0_scale_1.2,0.0,>65,0.8060910181520377,0.8670065051180761,0.8043436429858691
T6_plain,FUDS,2,r0_scale,r0_scale_1.2,25.0,35-65,1.1022215192974731,1.2129394504774897,1.1017319968282153
