fold_holdout,trial_id,selected,objective_training_slice_unweighted_mae_pct,oracle_training_mae_pct,minus5pp_training_mae_pct,minus10pp_training_mae_pct,minus5pp_recovered_fraction,minus10pp_recovered_fraction,diverged_runs,training_profiles,training_files_sha256,n_training_records,n_training_runs,heldout_files_passed_to_selection,heldout_file_count,lambda_min,nis_threshold,nis_ema_beta
US06,59,False,3.5309914374494675,0.13527247534663892,1.8021027387018558,8.65559909829991,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.99,4.0,0.99
US06,60,False,3.5287249294158474,0.13526187202627094,1.802077182013687,8.648835734207584,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.99,9.0,0.0
US06,61,False,3.530634489203827,0.13527256283727512,1.8021036926140452,8.654527212160161,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.99,9.0,0.5
US06,62,False,3.5309914374494675,0.13527247534663892,1.8021027387018558,8.65559909829991,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.99,9.0,0.9
US06,63,False,3.5309914374494675,0.13527247534663892,1.8021027387018558,8.65559909829991,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.99,9.0,0.99
US06,64,False,3.532378135520433,0.13510491778388511,1.79882633522502,8.663203153552395,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.995,1.0,0.0
US06,65,False,3.5341433913422144,0.135140364923723,1.7992819425859825,8.668007866516938,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.995,1.0,0.5
US06,66,False,3.556420036640104,0.1352259214337839,1.8018218295641266,8.732212358922403,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.995,1.0,0.9
US06,67,False,3.553099333348385,0.13527247534663892,1.8017767405976515,8.722248784100863,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.995,1.0,0.99
US06,68,False,3.527588019730544,0.1352057751246513,1.8012342459989674,8.646324038068013,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.995,2.0,0.0
US06,69,False,3.52989465637204,0.13523594830095087,1.8019902663666616,8.652457754448509,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.995,2.0,0.5
US06,70,False,3.5306301522081287,0.13527182453048767,1.8021015447035196,8.654517087390378,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.995,2.0,0.9
US06,71,False,3.5309914374494675,0.13527247534663892,1.8021027387018558,8.65559909829991,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.995,2.0,0.99
US06,72,False,3.528664886983526,0.13525139864888386,1.802041374654753,8.64870188764694,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.995,4.0,0.0
US06,73,False,3.5306361004638736,0.13526055497029915,1.8021017884533521,8.654545957967969,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.995,4.0,0.5
US06,74,False,3.530995077546789,0.13527247534663892,1.8021027387018558,8.65561001859187,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.995,4.0,0.9
US06,75,False,3.5309914374494675,0.13527247534663892,1.8021027387018558,8.65559909829991,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.995,4.0,0.99
US06,76,False,3.529962352009935,0.13526717724012877,1.8020884253477876,8.652531453441886,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.995,9.0,0.0
US06,77,False,3.5307109334817413,0.13527251889443398,1.8021032101814285,8.654757071369362,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.995,9.0,0.5
US06,78,False,3.5309914374494675,0.13527247534663892,1.8021027387018558,8.65559909829991,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.995,9.0,0.9
US06,79,False,3.5309914374494675,0.13527247534663892,1.8021027387018558,8.65559909829991,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.995,9.0,0.99
