analysis_stage,chemistry,feature,head,aux_config,holdout,seed,temperature_C,mae_pct,rmse_pct,source_file
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,FUDS,1,30.0,1.0414056573604529,1.4960833489124212,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutfuds_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,FUDS,1,40.0,0.9782276110497744,1.3550392299148106,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutfuds_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,FUDS,1,50.0,0.8842857571051598,1.1535792388766242,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutfuds_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,FUDS,2,-10.0,2.669193693336442,3.541986945782168,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutfuds_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,FUDS,2,0.0,1.485836163580375,2.114458961206498,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutfuds_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,FUDS,2,10.0,1.340324487157772,1.9269309479132488,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutfuds_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,FUDS,2,20.0,0.9407440232053134,1.4260508770012803,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutfuds_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,FUDS,2,25.0,0.9822493447284628,1.491459875969173,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutfuds_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,FUDS,2,30.0,0.796042478808168,1.0956125443563736,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutfuds_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,FUDS,2,40.0,0.7535995184971462,1.019613239221816,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutfuds_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,FUDS,2,50.0,0.7574773732983979,0.966694329280195,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutfuds_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,US06,0,-10.0,3.0880017036070946,3.532993493002769,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutus06_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,US06,0,0.0,1.613568280574638,1.973603247391168,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutus06_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,US06,0,10.0,1.2845288666960069,1.6953435603400675,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutus06_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,US06,0,20.0,1.0734272866479533,1.4507944792084468,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutus06_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,US06,0,25.0,0.9177456098135732,1.334032861903308,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutus06_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,US06,0,30.0,0.844123321318136,1.2411913473216156,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutus06_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,US06,0,40.0,0.6702406285429101,1.0116980724318907,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutus06_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,US06,0,50.0,0.6080505015677183,0.8941376575583776,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutus06_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,US06,1,-10.0,3.2668411082688995,3.755641681219122,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutus06_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,US06,1,0.0,1.6864022881241996,2.1229253867163336,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutus06_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,US06,1,10.0,1.2663762282701414,1.6855650848783512,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutus06_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,US06,1,20.0,1.0145786931556862,1.399192376783611,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutus06_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,US06,1,25.0,0.6630802334010705,1.026630163861573,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutus06_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,US06,1,30.0,0.8189410181263617,1.25783535297034,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutus06_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,US06,1,40.0,0.5235804211009633,0.8305366349451152,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutus06_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,US06,1,50.0,0.4768265473031809,0.7734883856061819,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutus06_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,US06,2,-10.0,3.182208677302066,3.661949414526008,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutus06_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,US06,2,0.0,1.6634795005634344,2.017139810495117,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutus06_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,US06,2,10.0,1.1015458501818916,1.4907381782901907,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutus06_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,US06,2,20.0,0.9696496927158592,1.3034162654506258,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutus06_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,US06,2,25.0,0.6592781887485171,0.9890745465431736,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutus06_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,US06,2,30.0,0.7714660805831551,1.1595456489676026,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutus06_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,US06,2,40.0,0.5686740853401705,0.8650974745018297,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutus06_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,US06,2,50.0,0.511602909126732,0.799230784820146,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutus06_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,T6_plain,plain_linear,all_off,DST,0,-10.0,0.8674451068342587,1.110100080184159,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t6_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,T6_plain,plain_linear,all_off,DST,0,0.0,0.5738560075149456,0.7160623023032413,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t6_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,T6_plain,plain_linear,all_off,DST,0,10.0,0.4261468140435683,0.5403985344648138,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t6_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,T6_plain,plain_linear,all_off,DST,0,20.0,0.3765257324500619,0.5056364303630048,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t6_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,T6_plain,plain_linear,all_off,DST,0,25.0,0.3182328191997738,0.4336831386604701,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t6_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,T6_plain,plain_linear,all_off,DST,0,30.0,0.371307933819244,0.4884048571781536,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t6_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,T6_plain,plain_linear,all_off,DST,0,40.0,0.4650138504878723,0.582311654197885,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t6_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,T6_plain,plain_linear,all_off,DST,0,50.0,0.4877703517816072,0.6146532766357498,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t6_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,T6_plain,plain_linear,all_off,DST,1,-10.0,0.8432175345725977,1.158844129519054,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t6_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,T6_plain,plain_linear,all_off,DST,1,0.0,0.558349275281629,0.8009594877728397,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t6_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,T6_plain,plain_linear,all_off,DST,1,10.0,0.4590801622328082,0.661501761206441,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t6_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,T6_plain,plain_linear,all_off,DST,1,20.0,0.4300340135004817,0.5575234974454742,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t6_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,T6_plain,plain_linear,all_off,DST,1,25.0,0.4141202991265126,0.5216813160007131,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t6_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,T6_plain,plain_linear,all_off,DST,1,30.0,0.4977270644276572,0.5907533109343187,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t6_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,T6_plain,plain_linear,all_off,DST,1,40.0,0.562302328467901,0.6544258733326427,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t6_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,T6_plain,plain_linear,all_off,DST,1,50.0,0.6190198696069595,0.7199413353494095,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t6_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,T6_plain,plain_linear,all_off,DST,2,-10.0,0.7923602238083978,0.9967293715134335,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t6_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,T6_plain,plain_linear,all_off,DST,2,0.0,0.5314466424689552,0.6579090658615232,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t6_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,T6_plain,plain_linear,all_off,DST,2,10.0,0.400702217669291,0.5117318540849333,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t6_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,T6_plain,plain_linear,all_off,DST,2,20.0,0.3224268214644102,0.4420169906279211,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t6_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,T6_plain,plain_linear,all_off,DST,2,25.0,0.2992437802502522,0.4249310909249508,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t6_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,T6_plain,plain_linear,all_off,DST,2,30.0,0.2985414802552302,0.4050320271850945,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t6_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,T6_plain,plain_linear,all_off,DST,2,40.0,0.4166782152109635,0.5165003655419894,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t6_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,T6_plain,plain_linear,all_off,DST,2,50.0,0.4775140676157585,0.574612841250781,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t6_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,T6_plain,plain_linear,all_off,FUDS,0,-10.0,1.677221404426655,2.0584657282205674,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t6_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,T6_plain,plain_linear,all_off,FUDS,0,0.0,0.8422870047213957,1.0921816637730442,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t6_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,T6_plain,plain_linear,all_off,FUDS,0,10.0,0.6578626090721975,0.8445438852060927,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t6_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,T6_plain,plain_linear,all_off,FUDS,0,20.0,0.4885027418137912,0.6330712434048796,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t6_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,T6_plain,plain_linear,all_off,FUDS,0,25.0,0.4917588273667905,0.6380096595543349,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t6_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,T6_plain,plain_linear,all_off,FUDS,0,30.0,0.5067357762981238,0.6498743627974457,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t6_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
