chemistry,feature,fold,seed,temperature_C,record_file,precision,n_compared,mean_abs_prediction_diff_pct,max_abs_prediction_diff_pct,mae_actual_dt_pct,mae_fixed_1s_pct,delta_mae_fixed_minus_actual_pct,analysis_type
LFP,G4,DST,2,10,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/10C/LFP_10C_DST.csv,fp32_network_fp64_ema,7031,0.020495366213450883,0.04736483097076416,0.3760540493634255,0.3782181813159695,0.0021641319525440017,PC_proxy_not_onchip
LFP,G4,DST,2,20,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/20C/LFP_20C_DST.csv,fp32_network_fp64_ema,7254,0.015287228629120395,0.04537701606750488,0.35161041659074277,0.35297816866827014,0.0013677520775273733,PC_proxy_not_onchip
LFP,G4,DST,2,25,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/25C/LFP_25C_DST.csv,fp32_network_fp64_ema,7319,0.01721357551855962,0.04508495330810547,0.3140085775807631,0.31909506616370914,0.005086488582946025,PC_proxy_not_onchip
LFP,G4,DST,2,30,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/30C/LFP_30C_DST.csv,fp32_network_fp64_ema,7391,0.014162174056942771,0.039896368980407715,0.3747714994504362,0.38104425759045757,0.006272758140021373,PC_proxy_not_onchip
LFP,G4,DST,2,40,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/40C/LFP_40C_DST.csv,fp32_network_fp64_ema,7397,0.015835434841000907,0.05042850971221924,0.4969712645612205,0.5060815695738643,0.009110305012643816,PC_proxy_not_onchip
LFP,G4,DST,2,50,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/50C/LFP_50C_DST.csv,fp32_network_fp64_ema,7415,0.010856455512249381,0.03723800182342529,0.6273072006936912,0.6327767066092254,0.00546950591553419,PC_proxy_not_onchip
LFP,G4,FUDS,0,-10,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/-10C/LFP_-10C_FUDS.csv,fp32_network_fp64_ema,5621,0.006162829192120332,0.025144219398498535,0.9175452874792331,0.9216456374410761,0.004100349961842942,PC_proxy_not_onchip
LFP,G4,FUDS,0,0,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/0C/LFP_0C_FUDS.csv,fp32_network_fp64_ema,6965,0.006575069556712078,0.023131072521209717,0.5027678121604823,0.5058126647591129,0.003044852598630632,PC_proxy_not_onchip
LFP,G4,FUDS,0,10,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/10C/LFP_10C_FUDS.csv,fp32_network_fp64_ema,7021,0.0059367397744641,0.01862049102783203,0.4514427710050785,0.45476421373005815,0.0033214427249796397,PC_proxy_not_onchip
LFP,G4,FUDS,0,20,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/20C/LFP_20C_FUDS.csv,fp32_network_fp64_ema,7249,0.005426097921806133,0.024484097957611084,0.4399693842926296,0.43996216380729725,-7.2204853323598606e-06,PC_proxy_not_onchip
LFP,G4,FUDS,0,25,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/25C/LFP_25C_FUDS.csv,fp32_network_fp64_ema,7323,0.007252709536413734,0.02218186855316162,0.45152536227054246,0.4521676237602824,0.0006422614897399481,PC_proxy_not_onchip
LFP,G4,FUDS,0,30,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/30C/LFP_30C_FUDS.csv,fp32_network_fp64_ema,7397,0.006868791027022033,0.022470951080322266,0.5422581194332288,0.5393368607262778,-0.0029212587069509244,PC_proxy_not_onchip
LFP,G4,FUDS,0,40,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/40C/LFP_40C_FUDS.csv,fp32_network_fp64_ema,7529,0.00562509508235218,0.01729428768157959,0.6261906012781453,0.6236537850376211,-0.0025368162405241534,PC_proxy_not_onchip
LFP,G4,FUDS,0,50,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/50C/LFP_50C_FUDS.csv,fp32_network_fp64_ema,7565,0.006287757920375819,0.025273114442825317,0.7517690788885378,0.7485617127941107,-0.0032073660944271776,PC_proxy_not_onchip
LFP,G4,FUDS,1,-10,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/-10C/LFP_-10C_FUDS.csv,fp32_network_fp64_ema,5621,0.006878795392189644,0.04826486110687256,0.9690950930165358,0.9738321345471914,0.004737041530655572,PC_proxy_not_onchip
LFP,G4,FUDS,1,0,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/0C/LFP_0C_FUDS.csv,fp32_network_fp64_ema,6965,0.006869326948007062,0.028659403324127197,0.5625006283733671,0.5671962006987266,0.004695572325359443,PC_proxy_not_onchip
LFP,G4,FUDS,1,10,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/10C/LFP_10C_FUDS.csv,fp32_network_fp64_ema,7021,0.006095286081479394,0.03163330256938934,0.5945652946356292,0.5996535732195415,0.0050882785839122535,PC_proxy_not_onchip
LFP,G4,FUDS,1,20,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/20C/LFP_20C_FUDS.csv,fp32_network_fp64_ema,7249,0.005599329470848113,0.026197358965873718,0.4365512845999269,0.44009508160027105,0.003543797000344129,PC_proxy_not_onchip
LFP,G4,FUDS,1,25,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/25C/LFP_25C_FUDS.csv,fp32_network_fp64_ema,7323,0.007421080754067945,0.04284195601940155,0.43251705571617566,0.437233510386286,0.004716454670110337,PC_proxy_not_onchip
LFP,G4,FUDS,1,30,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/30C/LFP_30C_FUDS.csv,fp32_network_fp64_ema,7397,0.007087028977821626,0.022479891777038574,0.40516942965747627,0.4044728960039605,-0.0006965336535157407,PC_proxy_not_onchip
LFP,G4,FUDS,1,40,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/40C/LFP_40C_FUDS.csv,fp32_network_fp64_ema,7529,0.005833213108083707,0.020626187324523926,0.47162111690407393,0.4695925489452771,-0.0020285679587968564,PC_proxy_not_onchip
LFP,G4,FUDS,1,50,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/50C/LFP_50C_FUDS.csv,fp32_network_fp64_ema,7565,0.0065031729673047135,0.023711472749710083,0.579033258578395,0.5764621301190433,-0.0025711284593517014,PC_proxy_not_onchip
LFP,G4,FUDS,2,-10,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/-10C/LFP_-10C_FUDS.csv,fp32_network_fp64_ema,5621,0.006100172208437523,0.01481771469116211,1.1136786440097584,1.1190295075580887,0.005350863548330365,PC_proxy_not_onchip
LFP,G4,FUDS,2,0,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/0C/LFP_0C_FUDS.csv,fp32_network_fp64_ema,6965,0.006655819195256504,0.021969527006149292,0.6551276757461523,0.6601647129511263,0.00503703720497406,PC_proxy_not_onchip
LFP,G4,FUDS,2,10,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/10C/LFP_10C_FUDS.csv,fp32_network_fp64_ema,7021,0.006068897644622155,0.0160902738571167,0.5528860945168291,0.5572767076442331,0.004390613127403964,PC_proxy_not_onchip
LFP,G4,FUDS,2,20,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/20C/LFP_20C_FUDS.csv,fp32_network_fp64_ema,7249,0.005522468545499678,0.025635212659835815,0.39063687250678947,0.3917385463289709,0.0011016738221814593,PC_proxy_not_onchip
LFP,G4,FUDS,2,25,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/25C/LFP_25C_FUDS.csv,fp32_network_fp64_ema,7323,0.007307871659320023,0.03180690109729767,0.44628760927580247,0.448775690765565,0.002488081489762539,PC_proxy_not_onchip
LFP,G4,FUDS,2,30,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/30C/LFP_30C_FUDS.csv,fp32_network_fp64_ema,7397,0.007012747434630528,0.019532442092895508,0.45525995005841663,0.4546573974244603,-0.0006025526339563103,PC_proxy_not_onchip
LFP,G4,FUDS,2,40,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/40C/LFP_40C_FUDS.csv,fp32_network_fp64_ema,7529,0.005743404048058217,0.019824504852294922,0.5695183906926661,0.567370947084501,-0.0021474436081651005,PC_proxy_not_onchip
LFP,G4,FUDS,2,50,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/50C/LFP_50C_FUDS.csv,fp32_network_fp64_ema,7565,0.006386806987723371,0.022330880165100098,0.7738749100261033,0.770909228916006,-0.002965681110097318,PC_proxy_not_onchip
LFP,G4,US06,0,-10,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/-10C/LFP_-10C_US06.csv,fp32_network_fp64_ema,5051,0.010352771580986306,0.027066469192504883,1.6756530791433448,1.6661065039780594,-0.009546575165285454,PC_proxy_not_onchip
LFP,G4,US06,0,0,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/0C/LFP_0C_US06.csv,fp32_network_fp64_ema,6234,0.00962303675899989,0.021713972091674805,0.5961441351508888,0.5888874710981996,-0.00725666405268921,PC_proxy_not_onchip
LFP,G4,US06,0,10,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/10C/LFP_10C_US06.csv,fp32_network_fp64_ema,6727,0.0081981937505523,0.015217065811157227,0.40313003220433946,0.39838849485555916,-0.0047415373487803,PC_proxy_not_onchip
LFP,G4,US06,0,20,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/20C/LFP_20C_US06.csv,fp32_network_fp64_ema,6849,0.006628955501868858,0.015395879745483398,0.318169668075576,0.316125576690942,-0.002044091384634017,PC_proxy_not_onchip
LFP,G4,US06,0,25,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/25C/LFP_25C_US06.csv,fp32_network_fp64_ema,6908,0.009723915705014049,0.018012523651123047,0.31818178895571747,0.31963567311136304,0.0014538841556455684,PC_proxy_not_onchip
LFP,G4,US06,0,30,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/30C/LFP_30C_US06.csv,fp32_network_fp64_ema,6953,0.009415151467516014,0.03684200346469879,0.28865296157276565,0.28983934162524344,0.0011863800524777868,PC_proxy_not_onchip
LFP,G4,US06,0,40,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/40C/LFP_40C_US06.csv,fp32_network_fp64_ema,7095,0.006180636169962517,0.039666518568992615,0.34099865462166246,0.3438364861748968,0.00283783155323436,PC_proxy_not_onchip
LFP,G4,US06,0,50,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/50C/LFP_50C_US06.csv,fp32_network_fp64_ema,7116,0.007133302187202619,0.01310110092163086,0.3674292747975367,0.3714649336550611,0.004035658857524438,PC_proxy_not_onchip
LFP,G4,US06,1,-10,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/-10C/LFP_-10C_US06.csv,fp32_network_fp64_ema,5051,0.010598299409393932,0.026357173919677734,1.7798484417549016,1.7703887047956601,-0.009459736959241516,PC_proxy_not_onchip
LFP,G4,US06,1,0,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/0C/LFP_0C_US06.csv,fp32_network_fp64_ema,6234,0.010049988730503728,0.028721988201141357,0.6337480014803247,0.6259443853947061,-0.0078036160856186365,PC_proxy_not_onchip
LFP,G4,US06,1,10,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/10C/LFP_10C_US06.csv,fp32_network_fp64_ema,6727,0.008508607011963465,0.017440319061279297,0.4489033039283934,0.4434272693620318,-0.005476034566361587,PC_proxy_not_onchip
LFP,G4,US06,1,20,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/20C/LFP_20C_US06.csv,fp32_network_fp64_ema,6849,0.006817330905844268,0.023270398378372192,0.2677868952850255,0.2653411482390808,-0.0024457470459446906,PC_proxy_not_onchip
LFP,G4,US06,1,25,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/25C/LFP_25C_US06.csv,fp32_network_fp64_ema,6908,0.010028877578671432,0.02047121524810791,0.2763116676968689,0.2801116316738515,0.0037999639769826232,PC_proxy_not_onchip
LFP,G4,US06,1,30,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/30C/LFP_30C_US06.csv,fp32_network_fp64_ema,6953,0.009733467263299647,0.04885271191596985,0.24063458921376904,0.2434277674426699,0.00279317822890085,PC_proxy_not_onchip
LFP,G4,US06,1,40,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/40C/LFP_40C_US06.csv,fp32_network_fp64_ema,7095,0.0064123072480970576,0.038306042551994324,0.3273201173730588,0.3306843256154796,0.0033642082424207853,PC_proxy_not_onchip
LFP,G4,US06,1,50,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/50C/LFP_50C_US06.csv,fp32_network_fp64_ema,7116,0.0074240905947317365,0.015619397163391113,0.39791002535012904,0.4018912629265007,0.0039812375763716434,PC_proxy_not_onchip
LFP,G4,US06,2,-10,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/-10C/LFP_-10C_US06.csv,fp32_network_fp64_ema,5051,0.010369528970773138,0.027254223823547363,1.7304524820302067,1.720771509721697,-0.009680972308509839,PC_proxy_not_onchip
LFP,G4,US06,2,0,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/0C/LFP_0C_US06.csv,fp32_network_fp64_ema,6234,0.009701783444049995,0.019562244415283203,0.6467504017130555,0.6400571141625762,-0.0066932875504793765,PC_proxy_not_onchip
LFP,G4,US06,2,10,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/10C/LFP_10C_US06.csv,fp32_network_fp64_ema,6727,0.008299547785172336,0.014722347259521484,0.3671602597592707,0.3647215684397514,-0.0024386913195192927,PC_proxy_not_onchip
LFP,G4,US06,2,20,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/20C/LFP_20C_US06.csv,fp32_network_fp64_ema,6849,0.006617086299458878,0.015094876289367676,0.2937812138290893,0.2917731908984356,-0.0020080229306536634,PC_proxy_not_onchip
LFP,G4,US06,2,25,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/25C/LFP_25C_US06.csv,fp32_network_fp64_ema,6908,0.009744513680652586,0.016325712203979492,0.2866671291122542,0.2894825790231198,0.002815449910865575,PC_proxy_not_onchip
LFP,G4,US06,2,30,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/30C/LFP_30C_US06.csv,fp32_network_fp64_ema,6953,0.009334641316546375,0.04127584397792816,0.2411688204161255,0.24325595254735136,0.002087132131225855,PC_proxy_not_onchip
LFP,G4,US06,2,40,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/40C/LFP_40C_US06.csv,fp32_network_fp64_ema,7095,0.006147302461392952,0.031208060681819916,0.31583441434181586,0.3183989033791562,0.002564489037340356,PC_proxy_not_onchip
LFP,G4,US06,2,50,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/50C/LFP_50C_US06.csv,fp32_network_fp64_ema,7116,0.007036998512002442,0.01169443130493164,0.4178717758423605,0.4221969683880531,0.00432519254569258,PC_proxy_not_onchip
LFP,T6,DST,0,-10,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/-10C/LFP_-10C_DST.csv,fp32_network_fp64_ema,5235,0.013963544835561554,0.03739893436431885,0.6249575425412952,0.6207485507405011,-0.0042089918007941485,PC_proxy_not_onchip
LFP,T6,DST,0,0,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/0C/LFP_0C_DST.csv,fp32_network_fp64_ema,6671,0.02155148856573029,0.059154629707336426,0.4149259747540686,0.4131719024125179,-0.0017540723415507276,PC_proxy_not_onchip
LFP,T6,DST,0,10,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/10C/LFP_10C_DST.csv,fp32_network_fp64_ema,7031,0.021422774875474306,0.05854368209838867,0.42053431900739735,0.4195434942072308,-0.0009908248001665454,PC_proxy_not_onchip
LFP,T6,DST,0,20,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/20C/LFP_20C_DST.csv,fp32_network_fp64_ema,7254,0.016566847153429095,0.04515647888183594,0.39908063753024864,0.39792503458695516,-0.0011556029432934767,PC_proxy_not_onchip
LFP,T6,DST,0,25,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/25C/LFP_25C_DST.csv,fp32_network_fp64_ema,7319,0.018703726147396803,0.049248337745666504,0.392979141807532,0.39757298275011205,0.00459384094258003,PC_proxy_not_onchip
LFP,T6,DST,0,30,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/30C/LFP_30C_DST.csv,fp32_network_fp64_ema,7391,0.015506300605967603,0.042253732681274414,0.4193903097518014,0.42491080214218613,0.0055204923903847125,PC_proxy_not_onchip
LFP,T6,DST,0,40,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/40C/LFP_40C_DST.csv,fp32_network_fp64_ema,7397,0.017456537017157325,0.05675554275512695,0.5084658091857143,0.5189676467593298,0.010501837573615558,PC_proxy_not_onchip
LFP,T6,DST,0,50,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/50C/LFP_50C_DST.csv,fp32_network_fp64_ema,7415,0.012003741480173972,0.03807544708251953,0.5654881251225913,0.5718944684611378,0.006406343338546505,PC_proxy_not_onchip
LFP,T6,DST,1,-10,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/-10C/LFP_-10C_DST.csv,fp32_network_fp64_ema,5235,0.013825478389816502,0.031822919845581055,0.7069796177553881,0.7051043134182899,-0.0018753043370981493,PC_proxy_not_onchip
LFP,T6,DST,1,0,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/0C/LFP_0C_DST.csv,fp32_network_fp64_ema,6671,0.021705753780737254,0.05162954330444336,0.4368693719601985,0.4378237542350459,0.0009543822748473985,PC_proxy_not_onchip
LFP,T6,DST,1,10,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/10C/LFP_10C_DST.csv,fp32_network_fp64_ema,7031,0.02138424659967253,0.0562518835067749,0.38272257480363553,0.38158444855265655,-0.001138126250978977,PC_proxy_not_onchip
LFP,T6,DST,1,20,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/20C/LFP_20C_DST.csv,fp32_network_fp64_ema,7254,0.016669527508640935,0.049945712089538574,0.3497769797560162,0.345735921258078,-0.004041058497938177,PC_proxy_not_onchip
LFP,T6,DST,1,25,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/25C/LFP_25C_DST.csv,fp32_network_fp64_ema,7319,0.018744361689302793,0.050649046897888184,0.31394786984892875,0.30936574997738087,-0.004582119871547885,PC_proxy_not_onchip
LFP,T6,DST,1,30,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/30C/LFP_30C_DST.csv,fp32_network_fp64_ema,7391,0.015545184123606405,0.04150271415710449,0.336331430459041,0.33410196148768945,-0.002229468971351567,PC_proxy_not_onchip
LFP,T6,DST,1,40,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/40C/LFP_40C_DST.csv,fp32_network_fp64_ema,7397,0.01753231313352055,0.0563502311706543,0.3438219686723298,0.3477616563954623,0.003939687723132523,PC_proxy_not_onchip
LFP,T6,DST,1,50,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/50C/LFP_50C_DST.csv,fp32_network_fp64_ema,7415,0.012103541555110458,0.05188398063182831,0.3966311391110596,0.40056799762350104,0.00393685851244141,PC_proxy_not_onchip
LFP,T6,DST,2,-10,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/-10C/LFP_-10C_DST.csv,fp32_network_fp64_ema,5235,0.014064314827650302,0.0325620174407959,0.8001142181563871,0.7971663801901442,-0.002947837966242872,PC_proxy_not_onchip
LFP,T6,DST,2,0,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/0C/LFP_0C_DST.csv,fp32_network_fp64_ema,6671,0.021575522635440887,0.04500150680541992,0.5071267116683401,0.5077916796947793,0.0006649680264392277,PC_proxy_not_onchip
LFP,T6,DST,2,10,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/10C/LFP_10C_DST.csv,fp32_network_fp64_ema,7031,0.02141448953526065,0.05308091640472412,0.4408880456200168,0.4414232238520847,0.00053517823206789,PC_proxy_not_onchip
LFP,T6,DST,2,20,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/20C/LFP_20C_DST.csv,fp32_network_fp64_ema,7254,0.0165352312812537,0.0502854585647583,0.4140301024393713,0.413602486647061,-0.00042761579231026525,PC_proxy_not_onchip
LFP,T6,DST,2,25,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/25C/LFP_25C_DST.csv,fp32_network_fp64_ema,7319,0.0185171850478654,0.04895329475402832,0.3343377888380738,0.33586784395044955,0.00153005511237575,PC_proxy_not_onchip
LFP,T6,DST,2,30,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/30C/LFP_30C_DST.csv,fp32_network_fp64_ema,7391,0.01537341595768622,0.04197955131530762,0.3658563769795003,0.36953173498003633,0.003675358000536033,PC_proxy_not_onchip
LFP,T6,DST,2,40,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/40C/LFP_40C_DST.csv,fp32_network_fp64_ema,7397,0.017518453109630204,0.054454803466796875,0.4138180952064035,0.4231717079852697,0.009353612778866205,PC_proxy_not_onchip
LFP,T6,DST,2,50,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/50C/LFP_50C_DST.csv,fp32_network_fp64_ema,7415,0.012041241312380666,0.035643577575683594,0.5255583386145863,0.5319535845347095,0.006395245920123194,PC_proxy_not_onchip
LFP,T6,FUDS,0,-10,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/-10C/LFP_-10C_FUDS.csv,fp32_network_fp64_ema,5621,0.0070244503326633186,0.0235825777053833,1.6510978114330555,1.6566626384033736,0.005564826970318126,PC_proxy_not_onchip
LFP,T6,FUDS,0,0,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/0C/LFP_0C_FUDS.csv,fp32_network_fp64_ema,6965,0.007176040875680654,0.02263188362121582,0.7866838224648105,0.791374313734349,0.004690491269538466,PC_proxy_not_onchip
LFP,T6,FUDS,0,10,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/10C/LFP_10C_FUDS.csv,fp32_network_fp64_ema,7021,0.006556842757874176,0.03337189555168152,0.5941405037203955,0.5987635605290307,0.004623056808635173,PC_proxy_not_onchip
LFP,T6,FUDS,0,20,/home/user/바탕화면/DL/CEMA_SOC_REVIEW_DEFENSE_C/c1_baselines/prepared_data_ocv_discharge_soc/20C/LFP_20C_FUDS.csv,fp32_network_fp64_ema,7249,0.005903804040330083,0.018081068992614746,0.44472016491753874,0.4453259252276628,0.0006057603101240483,PC_proxy_not_onchip
