analysis_stage,condition,tier,architecture,head,feature,holdout,seed,temperature_C,MAE_pct,batch_size,source_file,variant,temperature_clamped,clamped_sample_fraction,network_weight_source,measurement_asset_source
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,FUDS,2,-10.0,25.905008045527715,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/-10C/LFP_-10C_FUDS.csv,measurement_adapted,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/2,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_lfp/T6/FUDS/2
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,FUDS,2,0.0,14.786336770203128,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/0C/LFP_0C_FUDS.csv,measurement_adapted,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/2,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_lfp/T6/FUDS/2
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,FUDS,2,10.0,8.37857863912674,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/10C/LFP_10C_FUDS.csv,measurement_adapted,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/2,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_lfp/T6/FUDS/2
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,FUDS,2,20.0,9.098431657537835,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/20C/LFP_20C_FUDS.csv,measurement_adapted,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/2,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_lfp/T6/FUDS/2
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,FUDS,2,25.0,9.70945712333348,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/25C/LFP_25C_FUDS.csv,measurement_adapted,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/2,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_lfp/T6/FUDS/2
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,FUDS,2,30.0,9.799692582226147,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/30C/LFP_30C_FUDS.csv,measurement_adapted,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/2,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_lfp/T6/FUDS/2
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,FUDS,2,40.0,9.935605694042932,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/40C/LFP_40C_FUDS.csv,measurement_adapted,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/2,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_lfp/T6/FUDS/2
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,FUDS,2,50.0,9.683331552812378,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/50C/LFP_50C_FUDS.csv,measurement_adapted,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/2,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_lfp/T6/FUDS/2
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,US06,0,-10.0,28.998114471350227,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/-10C/LFP_-10C_US06.csv,measurement_adapted,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/US06/0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_lfp/T6/US06/0
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,US06,0,0.0,15.384274374933362,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/0C/LFP_0C_US06.csv,measurement_adapted,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/US06/0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_lfp/T6/US06/0
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,US06,0,10.0,8.836011844971708,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/10C/LFP_10C_US06.csv,measurement_adapted,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/US06/0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_lfp/T6/US06/0
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,US06,0,20.0,10.018802495804087,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/20C/LFP_20C_US06.csv,measurement_adapted,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/US06/0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_lfp/T6/US06/0
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,US06,0,25.0,10.794520289396953,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/25C/LFP_25C_US06.csv,measurement_adapted,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/US06/0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_lfp/T6/US06/0
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,US06,0,30.0,11.029778863156317,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/30C/LFP_30C_US06.csv,measurement_adapted,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/US06/0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_lfp/T6/US06/0
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,US06,0,40.0,11.19997288885492,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/40C/LFP_40C_US06.csv,measurement_adapted,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/US06/0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_lfp/T6/US06/0
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,US06,0,50.0,10.885839838995148,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/50C/LFP_50C_US06.csv,measurement_adapted,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/US06/0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_lfp/T6/US06/0
