chemistry,holdout,temperature_C,seed,record,reset_index,reset_soc_true,reset_band,time_to_1pct_s,recovered
NMC,US06,25.0,0,NMC_25C_US06.csv,3363,59.076977,35to65,280.7793500000007,True
NMC,US06,25.0,0,NMC_25C_US06.csv,5323,45.543993,35to65,1686.62457,True
NMC,US06,25.0,0,NMC_25C_US06.csv,7807,27.779594000000003,le35,806.1017299999985,True
NMC,US06,25.0,0,NMC_25C_US06.csv,8367,23.926339,le35,474.68231000000014,True
NMC,US06,25.0,0,NMC_25C_US06.csv,10458,8.428372000000001,le35,,False
NMC,US06,25.0,1,NMC_25C_US06.csv,201,82.004666,gt65,49.46802000000025,True
NMC,US06,25.0,1,NMC_25C_US06.csv,819,77.56324,gt65,49.39008999999896,True
NMC,US06,25.0,1,NMC_25C_US06.csv,1475,72.89035,gt65,49.499949999999444,True
NMC,US06,25.0,1,NMC_25C_US06.csv,3155,60.995524999999994,35to65,49.51510000000053,True
NMC,US06,25.0,1,NMC_25C_US06.csv,3363,59.076977,35to65,49.5303700000004,True
NMC,US06,25.0,1,NMC_25C_US06.csv,5323,45.543993,35to65,929.21126,True
NMC,US06,25.0,1,NMC_25C_US06.csv,7807,27.779594000000003,le35,806.1017299999985,True
NMC,US06,25.0,1,NMC_25C_US06.csv,8367,23.926339,le35,474.68231000000014,True
NMC,US06,25.0,1,NMC_25C_US06.csv,10458,8.428372000000001,le35,,False
NMC,US06,25.0,2,NMC_25C_US06.csv,201,82.004666,gt65,122.12348999999995,True
NMC,US06,25.0,2,NMC_25C_US06.csv,819,77.56324,gt65,65.53064999999879,True
NMC,US06,25.0,2,NMC_25C_US06.csv,1475,72.89035,gt65,49.499949999999444,True
NMC,US06,25.0,2,NMC_25C_US06.csv,3155,60.995524999999994,35to65,49.51510000000053,True
NMC,US06,25.0,2,NMC_25C_US06.csv,3363,59.076977,35to65,162.68553000000065,True
NMC,US06,25.0,2,NMC_25C_US06.csv,5323,45.543993,35to65,1529.0321199999998,True
NMC,US06,25.0,2,NMC_25C_US06.csv,7807,27.779594000000003,le35,821.1956899999968,True
NMC,US06,25.0,2,NMC_25C_US06.csv,8367,23.926339,le35,726.4142700000011,True
NMC,US06,25.0,2,NMC_25C_US06.csv,10458,8.428372000000001,le35,200.95110999999815,True
NMC,US06,45.0,0,NMC_45C_US06.csv,496,81.786263,gt65,49.51525000000038,True
NMC,US06,45.0,0,NMC_45C_US06.csv,2152,68.827116,gt65,49.515299999999115,True
NMC,US06,45.0,0,NMC_45C_US06.csv,2611,65.633565,gt65,49.59334999999919,True
NMC,US06,45.0,0,NMC_45C_US06.csv,4171,53.94594,35to65,1670.4565199999997,True
NMC,US06,45.0,0,NMC_45C_US06.csv,4296,53.055859999999996,35to65,1543.8793800000021,True
NMC,US06,45.0,0,NMC_45C_US06.csv,6583,35.689375,35to65,877.9961299999995,True
NMC,US06,45.0,0,NMC_45C_US06.csv,6863,32.87462,le35,1195.1843100000006,True
NMC,US06,45.0,0,NMC_45C_US06.csv,8155,22.988310000000002,le35,1298.2724100000014,True
NMC,US06,45.0,0,NMC_45C_US06.csv,8384,21.694194,le35,1461.3658700000015,True
NMC,US06,45.0,1,NMC_45C_US06.csv,496,81.786263,gt65,422.1243800000011,True
NMC,US06,45.0,1,NMC_45C_US06.csv,2152,68.827116,gt65,1028.0108899999977,True
NMC,US06,45.0,1,NMC_45C_US06.csv,2611,65.633565,gt65,694.9965699999993,True
NMC,US06,45.0,1,NMC_45C_US06.csv,4171,53.94594,35to65,104.31174999999712,True
NMC,US06,45.0,1,NMC_45C_US06.csv,4296,53.055859999999996,35to65,76.85882000000129,True
NMC,US06,45.0,1,NMC_45C_US06.csv,6583,35.689375,35to65,457.88696999999956,True
NMC,US06,45.0,1,NMC_45C_US06.csv,6863,32.87462,le35,1167.856450000003,True
NMC,US06,45.0,1,NMC_45C_US06.csv,8155,22.988310000000002,le35,1090.9770300000018,True
NMC,US06,45.0,1,NMC_45C_US06.csv,8384,21.694194,le35,1318.6952300000012,True
NMC,US06,45.0,2,NMC_45C_US06.csv,496,81.786263,gt65,49.51525000000038,True
NMC,US06,45.0,2,NMC_45C_US06.csv,2152,68.827116,gt65,49.515299999999115,True
NMC,US06,45.0,2,NMC_45C_US06.csv,2611,65.633565,gt65,61.71827000000121,True
NMC,US06,45.0,2,NMC_45C_US06.csv,4171,53.94594,35to65,456.1217199999992,True
NMC,US06,45.0,2,NMC_45C_US06.csv,4296,53.055859999999996,35to65,330.5601999999999,True
NMC,US06,45.0,2,NMC_45C_US06.csv,6583,35.689375,35to65,850.6835699999974,True
NMC,US06,45.0,2,NMC_45C_US06.csv,6863,32.87462,le35,1298.2618000000002,True
NMC,US06,45.0,2,NMC_45C_US06.csv,8155,22.988310000000002,le35,1311.444190000002,True
NMC,US06,45.0,2,NMC_45C_US06.csv,8384,21.694194,le35,1461.3658700000015,True
