model,precision,window_index,repeat_index,cycles,clock_hz
nmc_t6plain_dst_s0,fp32,27,14,47728210,250000000
nmc_t6plain_dst_s0,fp32,27,15,47728210,250000000
nmc_t6plain_dst_s0,fp32,28,0,47728817,250000000
nmc_t6plain_dst_s0,fp32,28,1,47728764,250000000
nmc_t6plain_dst_s0,fp32,28,2,47728764,250000000
nmc_t6plain_dst_s0,fp32,28,3,47728764,250000000
nmc_t6plain_dst_s0,fp32,28,4,47728764,250000000
nmc_t6plain_dst_s0,fp32,28,5,47728764,250000000
nmc_t6plain_dst_s0,fp32,28,6,47728764,250000000
nmc_t6plain_dst_s0,fp32,28,7,47728764,250000000
nmc_t6plain_dst_s0,fp32,28,8,47728764,250000000
nmc_t6plain_dst_s0,fp32,28,9,47728764,250000000
nmc_t6plain_dst_s0,fp32,28,10,47728764,250000000
nmc_t6plain_dst_s0,fp32,28,11,47728764,250000000
nmc_t6plain_dst_s0,fp32,28,12,47728764,250000000
nmc_t6plain_dst_s0,fp32,28,13,47728764,250000000
nmc_t6plain_dst_s0,fp32,28,14,47728764,250000000
nmc_t6plain_dst_s0,fp32,28,15,47728764,250000000
nmc_t6plain_dst_s0,fp32,29,0,47752611,250000000
nmc_t6plain_dst_s0,fp32,29,1,47752558,250000000
nmc_t6plain_dst_s0,fp32,29,2,47752558,250000000
nmc_t6plain_dst_s0,fp32,29,3,47752558,250000000
nmc_t6plain_dst_s0,fp32,29,4,47752558,250000000
nmc_t6plain_dst_s0,fp32,29,5,47752558,250000000
nmc_t6plain_dst_s0,fp32,29,6,47752558,250000000
nmc_t6plain_dst_s0,fp32,29,7,47752558,250000000
nmc_t6plain_dst_s0,fp32,29,8,47752558,250000000
nmc_t6plain_dst_s0,fp32,29,9,47752558,250000000
nmc_t6plain_dst_s0,fp32,29,10,47752558,250000000
nmc_t6plain_dst_s0,fp32,29,11,47752558,250000000
nmc_t6plain_dst_s0,fp32,29,12,47752558,250000000
nmc_t6plain_dst_s0,fp32,29,13,47752558,250000000
nmc_t6plain_dst_s0,fp32,29,14,47752558,250000000
nmc_t6plain_dst_s0,fp32,29,15,47752558,250000000
nmc_t6plain_dst_s0,fp32,30,0,47740879,250000000
nmc_t6plain_dst_s0,fp32,30,1,47740856,250000000
nmc_t6plain_dst_s0,fp32,30,2,47740856,250000000
nmc_t6plain_dst_s0,fp32,30,3,47740856,250000000
nmc_t6plain_dst_s0,fp32,30,4,47740856,250000000
nmc_t6plain_dst_s0,fp32,30,5,47740856,250000000
nmc_t6plain_dst_s0,fp32,30,6,47740856,250000000
nmc_t6plain_dst_s0,fp32,30,7,47740856,250000000
nmc_t6plain_dst_s0,fp32,30,8,47740856,250000000
nmc_t6plain_dst_s0,fp32,30,9,47740856,250000000
nmc_t6plain_dst_s0,fp32,30,10,47740856,250000000
nmc_t6plain_dst_s0,fp32,30,11,47740856,250000000
nmc_t6plain_dst_s0,fp32,30,12,47740856,250000000
nmc_t6plain_dst_s0,fp32,30,13,47740856,250000000
nmc_t6plain_dst_s0,fp32,30,14,47740856,250000000
nmc_t6plain_dst_s0,fp32,30,15,47740856,250000000
nmc_t6plain_dst_s0,fp32,31,0,47759887,250000000
nmc_t6plain_dst_s0,fp32,31,1,47759864,250000000
nmc_t6plain_dst_s0,fp32,31,2,47759864,250000000
nmc_t6plain_dst_s0,fp32,31,3,47759864,250000000
nmc_t6plain_dst_s0,fp32,31,4,47759864,250000000
nmc_t6plain_dst_s0,fp32,31,5,47759864,250000000
nmc_t6plain_dst_s0,fp32,31,6,47759864,250000000
nmc_t6plain_dst_s0,fp32,31,7,47759864,250000000
nmc_t6plain_dst_s0,fp32,31,8,47759864,250000000
nmc_t6plain_dst_s0,fp32,31,9,47759864,250000000
nmc_t6plain_dst_s0,fp32,31,10,47759864,250000000
nmc_t6plain_dst_s0,fp32,31,11,47759864,250000000
nmc_t6plain_dst_s0,fp32,31,12,47759864,250000000
nmc_t6plain_dst_s0,fp32,31,13,47759864,250000000
nmc_t6plain_dst_s0,fp32,31,14,47759864,250000000
nmc_t6plain_dst_s0,fp32,31,15,47759864,250000000
nmc_t6plain_dst_s0,fp32,32,0,47741212,250000000
nmc_t6plain_dst_s0,fp32,32,1,47741189,250000000
nmc_t6plain_dst_s0,fp32,32,2,47741189,250000000
nmc_t6plain_dst_s0,fp32,32,3,47741189,250000000
nmc_t6plain_dst_s0,fp32,32,4,47741189,250000000
nmc_t6plain_dst_s0,fp32,32,5,47741189,250000000
nmc_t6plain_dst_s0,fp32,32,6,47741189,250000000
nmc_t6plain_dst_s0,fp32,32,7,47741189,250000000
nmc_t6plain_dst_s0,fp32,32,8,47741189,250000000
nmc_t6plain_dst_s0,fp32,32,9,47741189,250000000
nmc_t6plain_dst_s0,fp32,32,10,47741189,250000000
nmc_t6plain_dst_s0,fp32,32,11,47741189,250000000
nmc_t6plain_dst_s0,fp32,32,12,47741189,250000000
nmc_t6plain_dst_s0,fp32,32,13,47741189,250000000
nmc_t6plain_dst_s0,fp32,32,14,47741189,250000000
nmc_t6plain_dst_s0,fp32,32,15,47741189,250000000
nmc_t6plain_dst_s0,fp32,33,0,47727231,250000000
nmc_t6plain_dst_s0,fp32,33,1,47727178,250000000
nmc_t6plain_dst_s0,fp32,33,2,47727178,250000000
nmc_t6plain_dst_s0,fp32,33,3,47727178,250000000
nmc_t6plain_dst_s0,fp32,33,4,47727178,250000000
nmc_t6plain_dst_s0,fp32,33,5,47727178,250000000
nmc_t6plain_dst_s0,fp32,33,6,47727178,250000000
nmc_t6plain_dst_s0,fp32,33,7,47727178,250000000
nmc_t6plain_dst_s0,fp32,33,8,47727178,250000000
nmc_t6plain_dst_s0,fp32,33,9,47727178,250000000
nmc_t6plain_dst_s0,fp32,33,10,47727178,250000000
nmc_t6plain_dst_s0,fp32,33,11,47727178,250000000
nmc_t6plain_dst_s0,fp32,33,12,47727178,250000000
nmc_t6plain_dst_s0,fp32,33,13,47727178,250000000
nmc_t6plain_dst_s0,fp32,33,14,47727178,250000000
nmc_t6plain_dst_s0,fp32,33,15,47727178,250000000
nmc_t6plain_dst_s0,fp32,34,0,47714796,250000000
nmc_t6plain_dst_s0,fp32,34,1,47714743,250000000
nmc_t6plain_dst_s0,fp32,34,2,47714743,250000000
nmc_t6plain_dst_s0,fp32,34,3,47714743,250000000
nmc_t6plain_dst_s0,fp32,34,4,47714743,250000000
nmc_t6plain_dst_s0,fp32,34,5,47714743,250000000
nmc_t6plain_dst_s0,fp32,34,6,47714743,250000000
nmc_t6plain_dst_s0,fp32,34,7,47714743,250000000
nmc_t6plain_dst_s0,fp32,34,8,47714743,250000000
nmc_t6plain_dst_s0,fp32,34,9,47714743,250000000
nmc_t6plain_dst_s0,fp32,34,10,47714743,250000000
nmc_t6plain_dst_s0,fp32,34,11,47714743,250000000
nmc_t6plain_dst_s0,fp32,34,12,47714743,250000000
nmc_t6plain_dst_s0,fp32,34,13,47714743,250000000
nmc_t6plain_dst_s0,fp32,34,14,47714743,250000000
nmc_t6plain_dst_s0,fp32,34,15,47714743,250000000
nmc_t6plain_dst_s0,fp32,35,0,47706330,250000000
nmc_t6plain_dst_s0,fp32,35,1,47706277,250000000
nmc_t6plain_dst_s0,fp32,35,2,47706277,250000000
nmc_t6plain_dst_s0,fp32,35,3,47706277,250000000
nmc_t6plain_dst_s0,fp32,35,4,47706277,250000000
nmc_t6plain_dst_s0,fp32,35,5,47706277,250000000
nmc_t6plain_dst_s0,fp32,35,6,47706277,250000000
nmc_t6plain_dst_s0,fp32,35,7,47706277,250000000
nmc_t6plain_dst_s0,fp32,35,8,47706277,250000000
nmc_t6plain_dst_s0,fp32,35,9,47706277,250000000
nmc_t6plain_dst_s0,fp32,35,10,47706277,250000000
nmc_t6plain_dst_s0,fp32,35,11,47706277,250000000
nmc_t6plain_dst_s0,fp32,35,12,47706277,250000000
nmc_t6plain_dst_s0,fp32,35,13,47706277,250000000
nmc_t6plain_dst_s0,fp32,35,14,47706277,250000000
nmc_t6plain_dst_s0,fp32,35,15,47706277,250000000
nmc_t6plain_dst_s0,fp32,36,0,47693141,250000000
nmc_t6plain_dst_s0,fp32,36,1,47693086,250000000
nmc_t6plain_dst_s0,fp32,36,2,47693086,250000000
nmc_t6plain_dst_s0,fp32,36,3,47693086,250000000
nmc_t6plain_dst_s0,fp32,36,4,47693086,250000000
nmc_t6plain_dst_s0,fp32,36,5,47693086,250000000
nmc_t6plain_dst_s0,fp32,36,6,47693086,250000000
nmc_t6plain_dst_s0,fp32,36,7,47693086,250000000
nmc_t6plain_dst_s0,fp32,36,8,47693086,250000000
nmc_t6plain_dst_s0,fp32,36,9,47693086,250000000
nmc_t6plain_dst_s0,fp32,36,10,47693086,250000000
nmc_t6plain_dst_s0,fp32,36,11,47693086,250000000
nmc_t6plain_dst_s0,fp32,36,12,47693086,250000000
nmc_t6plain_dst_s0,fp32,36,13,47693086,250000000
nmc_t6plain_dst_s0,fp32,36,14,47693086,250000000
nmc_t6plain_dst_s0,fp32,36,15,47693086,250000000
nmc_t6plain_dst_s0,fp32,37,0,47717338,250000000
nmc_t6plain_dst_s0,fp32,37,1,47717285,250000000
nmc_t6plain_dst_s0,fp32,37,2,47717285,250000000
nmc_t6plain_dst_s0,fp32,37,3,47717285,250000000
nmc_t6plain_dst_s0,fp32,37,4,47717285,250000000
nmc_t6plain_dst_s0,fp32,37,5,47717285,250000000
nmc_t6plain_dst_s0,fp32,37,6,47717285,250000000
nmc_t6plain_dst_s0,fp32,37,7,47717285,250000000
nmc_t6plain_dst_s0,fp32,37,8,47717285,250000000
nmc_t6plain_dst_s0,fp32,37,9,47717285,250000000
nmc_t6plain_dst_s0,fp32,37,10,47717285,250000000
nmc_t6plain_dst_s0,fp32,37,11,47717285,250000000
nmc_t6plain_dst_s0,fp32,37,12,47717285,250000000
nmc_t6plain_dst_s0,fp32,37,13,47717285,250000000
nmc_t6plain_dst_s0,fp32,37,14,47717285,250000000
nmc_t6plain_dst_s0,fp32,37,15,47717285,250000000
nmc_t6plain_dst_s0,fp32,38,0,47675297,250000000
nmc_t6plain_dst_s0,fp32,38,1,47675249,250000000
nmc_t6plain_dst_s0,fp32,38,2,47675249,250000000
nmc_t6plain_dst_s0,fp32,38,3,47675249,250000000
nmc_t6plain_dst_s0,fp32,38,4,47675249,250000000
nmc_t6plain_dst_s0,fp32,38,5,47675249,250000000
nmc_t6plain_dst_s0,fp32,38,6,47675249,250000000
nmc_t6plain_dst_s0,fp32,38,7,47675249,250000000
nmc_t6plain_dst_s0,fp32,38,8,47675249,250000000
nmc_t6plain_dst_s0,fp32,38,9,47675249,250000000
nmc_t6plain_dst_s0,fp32,38,10,47675249,250000000
nmc_t6plain_dst_s0,fp32,38,11,47675249,250000000
nmc_t6plain_dst_s0,fp32,38,12,47675249,250000000
nmc_t6plain_dst_s0,fp32,38,13,47675249,250000000
nmc_t6plain_dst_s0,fp32,38,14,47675249,250000000
nmc_t6plain_dst_s0,fp32,38,15,47675249,250000000
nmc_t6plain_dst_s0,fp32,39,0,47725183,250000000
nmc_t6plain_dst_s0,fp32,39,1,47725137,250000000
nmc_t6plain_dst_s0,fp32,39,2,47725137,250000000
nmc_t6plain_dst_s0,fp32,39,3,47725137,250000000
nmc_t6plain_dst_s0,fp32,39,4,47725137,250000000
nmc_t6plain_dst_s0,fp32,39,5,47725137,250000000
nmc_t6plain_dst_s0,fp32,39,6,47725137,250000000
nmc_t6plain_dst_s0,fp32,39,7,47725137,250000000
nmc_t6plain_dst_s0,fp32,39,8,47725137,250000000
nmc_t6plain_dst_s0,fp32,39,9,47725137,250000000
nmc_t6plain_dst_s0,fp32,39,10,47725137,250000000
nmc_t6plain_dst_s0,fp32,39,11,47725137,250000000
nmc_t6plain_dst_s0,fp32,39,12,47725137,250000000
nmc_t6plain_dst_s0,fp32,39,13,47725137,250000000
nmc_t6plain_dst_s0,fp32,39,14,47725137,250000000
nmc_t6plain_dst_s0,fp32,39,15,47725137,250000000
nmc_t6plain_dst_s0,fp32,40,0,47666445,250000000
nmc_t6plain_dst_s0,fp32,40,1,47666399,250000000
nmc_t6plain_dst_s0,fp32,40,2,47666399,250000000
nmc_t6plain_dst_s0,fp32,40,3,47666399,250000000
nmc_t6plain_dst_s0,fp32,40,4,47666399,250000000
nmc_t6plain_dst_s0,fp32,40,5,47666399,250000000
nmc_t6plain_dst_s0,fp32,40,6,47666399,250000000
nmc_t6plain_dst_s0,fp32,40,7,47666399,250000000
nmc_t6plain_dst_s0,fp32,40,8,47666399,250000000
nmc_t6plain_dst_s0,fp32,40,9,47666399,250000000
nmc_t6plain_dst_s0,fp32,40,10,47666399,250000000
nmc_t6plain_dst_s0,fp32,40,11,47666399,250000000
nmc_t6plain_dst_s0,fp32,40,12,47666399,250000000
nmc_t6plain_dst_s0,fp32,40,13,47666399,250000000
nmc_t6plain_dst_s0,fp32,40,14,47666399,250000000
nmc_t6plain_dst_s0,fp32,40,15,47666399,250000000
nmc_t6plain_dst_s0,fp32,41,0,47697464,250000000
nmc_t6plain_dst_s0,fp32,41,1,47697418,250000000
nmc_t6plain_dst_s0,fp32,41,2,47697418,250000000
nmc_t6plain_dst_s0,fp32,41,3,47697418,250000000
nmc_t6plain_dst_s0,fp32,41,4,47697418,250000000
nmc_t6plain_dst_s0,fp32,41,5,47697418,250000000
nmc_t6plain_dst_s0,fp32,41,6,47697418,250000000
nmc_t6plain_dst_s0,fp32,41,7,47697418,250000000
nmc_t6plain_dst_s0,fp32,41,8,47697418,250000000
nmc_t6plain_dst_s0,fp32,41,9,47697418,250000000
nmc_t6plain_dst_s0,fp32,41,10,47697418,250000000
nmc_t6plain_dst_s0,fp32,41,11,47697418,250000000
nmc_t6plain_dst_s0,fp32,41,12,47697418,250000000
nmc_t6plain_dst_s0,fp32,41,13,47697418,250000000
nmc_t6plain_dst_s0,fp32,41,14,47697418,250000000
nmc_t6plain_dst_s0,fp32,41,15,47697418,250000000
nmc_t6plain_dst_s0,fp32,42,0,47615424,250000000
nmc_t6plain_dst_s0,fp32,42,1,47615378,250000000
nmc_t6plain_dst_s0,fp32,42,2,47615378,250000000
nmc_t6plain_dst_s0,fp32,42,3,47615378,250000000
nmc_t6plain_dst_s0,fp32,42,4,47615378,250000000
nmc_t6plain_dst_s0,fp32,42,5,47615378,250000000
nmc_t6plain_dst_s0,fp32,42,6,47615378,250000000
nmc_t6plain_dst_s0,fp32,42,7,47615378,250000000
nmc_t6plain_dst_s0,fp32,42,8,47615378,250000000
nmc_t6plain_dst_s0,fp32,42,9,47615378,250000000
nmc_t6plain_dst_s0,fp32,42,10,47615378,250000000
nmc_t6plain_dst_s0,fp32,42,11,47615378,250000000
nmc_t6plain_dst_s0,fp32,42,12,47615378,250000000
nmc_t6plain_dst_s0,fp32,42,13,47615378,250000000
nmc_t6plain_dst_s0,fp32,42,14,47615378,250000000
nmc_t6plain_dst_s0,fp32,42,15,47615378,250000000
nmc_t6plain_dst_s0,fp32,43,0,47587752,250000000
nmc_t6plain_dst_s0,fp32,43,1,47587704,250000000
nmc_t6plain_dst_s0,fp32,43,2,47587704,250000000
nmc_t6plain_dst_s0,fp32,43,3,47587704,250000000
nmc_t6plain_dst_s0,fp32,43,4,47587704,250000000
nmc_t6plain_dst_s0,fp32,43,5,47587704,250000000
nmc_t6plain_dst_s0,fp32,43,6,47587704,250000000
nmc_t6plain_dst_s0,fp32,43,7,47587704,250000000
nmc_t6plain_dst_s0,fp32,43,8,47587704,250000000
nmc_t6plain_dst_s0,fp32,43,9,47587704,250000000
nmc_t6plain_dst_s0,fp32,43,10,47587704,250000000
nmc_t6plain_dst_s0,fp32,43,11,47587704,250000000
nmc_t6plain_dst_s0,fp32,43,12,47587704,250000000
nmc_t6plain_dst_s0,fp32,43,13,47587704,250000000
nmc_t6plain_dst_s0,fp32,43,14,47587704,250000000
nmc_t6plain_dst_s0,fp32,43,15,47587704,250000000
nmc_t6plain_dst_s0,fp32,44,0,47611101,250000000
nmc_t6plain_dst_s0,fp32,44,1,47611053,250000000
nmc_t6plain_dst_s0,fp32,44,2,47611053,250000000
nmc_t6plain_dst_s0,fp32,44,3,47611053,250000000
nmc_t6plain_dst_s0,fp32,44,4,47611053,250000000
nmc_t6plain_dst_s0,fp32,44,5,47611053,250000000
nmc_t6plain_dst_s0,fp32,44,6,47611053,250000000
nmc_t6plain_dst_s0,fp32,44,7,47611053,250000000
nmc_t6plain_dst_s0,fp32,44,8,47611053,250000000
nmc_t6plain_dst_s0,fp32,44,9,47611053,250000000
nmc_t6plain_dst_s0,fp32,44,10,47611053,250000000
nmc_t6plain_dst_s0,fp32,44,11,47611053,250000000
nmc_t6plain_dst_s0,fp32,44,12,47611053,250000000
nmc_t6plain_dst_s0,fp32,44,13,47611053,250000000
nmc_t6plain_dst_s0,fp32,44,14,47611053,250000000
nmc_t6plain_dst_s0,fp32,44,15,47611053,250000000
nmc_t6plain_dst_s0,fp32,45,0,47641751,250000000
nmc_t6plain_dst_s0,fp32,45,1,47641703,250000000
nmc_t6plain_dst_s0,fp32,45,2,47641703,250000000
nmc_t6plain_dst_s0,fp32,45,3,47641703,250000000
nmc_t6plain_dst_s0,fp32,45,4,47641703,250000000
nmc_t6plain_dst_s0,fp32,45,5,47641703,250000000
nmc_t6plain_dst_s0,fp32,45,6,47641703,250000000
nmc_t6plain_dst_s0,fp32,45,7,47641703,250000000
nmc_t6plain_dst_s0,fp32,45,8,47641703,250000000
nmc_t6plain_dst_s0,fp32,45,9,47641703,250000000
nmc_t6plain_dst_s0,fp32,45,10,47641703,250000000
nmc_t6plain_dst_s0,fp32,45,11,47641703,250000000
nmc_t6plain_dst_s0,fp32,45,12,47641703,250000000
nmc_t6plain_dst_s0,fp32,45,13,47641703,250000000
nmc_t6plain_dst_s0,fp32,45,14,47641703,250000000
nmc_t6plain_dst_s0,fp32,45,15,47641703,250000000
nmc_t6plain_dst_s0,fp32,46,0,47665035,250000000
nmc_t6plain_dst_s0,fp32,46,1,47664982,250000000
nmc_t6plain_dst_s0,fp32,46,2,47664982,250000000
nmc_t6plain_dst_s0,fp32,46,3,47664982,250000000
nmc_t6plain_dst_s0,fp32,46,4,47664982,250000000
nmc_t6plain_dst_s0,fp32,46,5,47664982,250000000
nmc_t6plain_dst_s0,fp32,46,6,47664982,250000000
nmc_t6plain_dst_s0,fp32,46,7,47664982,250000000
nmc_t6plain_dst_s0,fp32,46,8,47664982,250000000
nmc_t6plain_dst_s0,fp32,46,9,47664982,250000000
nmc_t6plain_dst_s0,fp32,46,10,47664982,250000000
nmc_t6plain_dst_s0,fp32,46,11,47664982,250000000
nmc_t6plain_dst_s0,fp32,46,12,47664982,250000000
nmc_t6plain_dst_s0,fp32,46,13,47664982,250000000
nmc_t6plain_dst_s0,fp32,46,14,47664982,250000000
nmc_t6plain_dst_s0,fp32,46,15,47664982,250000000
nmc_t6plain_dst_s0,fp32,47,0,47680423,250000000
nmc_t6plain_dst_s0,fp32,47,1,47680370,250000000
nmc_t6plain_dst_s0,fp32,47,2,47680370,250000000
nmc_t6plain_dst_s0,fp32,47,3,47680370,250000000
nmc_t6plain_dst_s0,fp32,47,4,47680370,250000000
nmc_t6plain_dst_s0,fp32,47,5,47680370,250000000
nmc_t6plain_dst_s0,fp32,47,6,47680370,250000000
nmc_t6plain_dst_s0,fp32,47,7,47680370,250000000
nmc_t6plain_dst_s0,fp32,47,8,47680370,250000000
nmc_t6plain_dst_s0,fp32,47,9,47680370,250000000
nmc_t6plain_dst_s0,fp32,47,10,47680370,250000000
nmc_t6plain_dst_s0,fp32,47,11,47680370,250000000
nmc_t6plain_dst_s0,fp32,47,12,47680370,250000000
nmc_t6plain_dst_s0,fp32,47,13,47680370,250000000
nmc_t6plain_dst_s0,fp32,47,14,47680370,250000000
nmc_t6plain_dst_s0,fp32,47,15,47680370,250000000
nmc_t6plain_dst_s0,fp32,48,0,47698085,250000000
nmc_t6plain_dst_s0,fp32,48,1,47698032,250000000
nmc_t6plain_dst_s0,fp32,48,2,47698032,250000000
nmc_t6plain_dst_s0,fp32,48,3,47698032,250000000
nmc_t6plain_dst_s0,fp32,48,4,47698032,250000000
nmc_t6plain_dst_s0,fp32,48,5,47698032,250000000
nmc_t6plain_dst_s0,fp32,48,6,47698032,250000000
nmc_t6plain_dst_s0,fp32,48,7,47698032,250000000
nmc_t6plain_dst_s0,fp32,48,8,47698032,250000000
nmc_t6plain_dst_s0,fp32,48,9,47698032,250000000
nmc_t6plain_dst_s0,fp32,48,10,47698032,250000000
nmc_t6plain_dst_s0,fp32,48,11,47698032,250000000
nmc_t6plain_dst_s0,fp32,48,12,47698032,250000000
nmc_t6plain_dst_s0,fp32,48,13,47698032,250000000
nmc_t6plain_dst_s0,fp32,48,14,47698032,250000000
nmc_t6plain_dst_s0,fp32,48,15,47698032,250000000
nmc_t6plain_dst_s0,fp32,49,0,47711396,250000000
nmc_t6plain_dst_s0,fp32,49,1,47711343,250000000
nmc_t6plain_dst_s0,fp32,49,2,47711343,250000000
nmc_t6plain_dst_s0,fp32,49,3,47711343,250000000
nmc_t6plain_dst_s0,fp32,49,4,47711343,250000000
nmc_t6plain_dst_s0,fp32,49,5,47711343,250000000
nmc_t6plain_dst_s0,fp32,49,6,47711343,250000000
nmc_t6plain_dst_s0,fp32,49,7,47711343,250000000
nmc_t6plain_dst_s0,fp32,49,8,47711343,250000000
nmc_t6plain_dst_s0,fp32,49,9,47711343,250000000
nmc_t6plain_dst_s0,fp32,49,10,47711343,250000000
nmc_t6plain_dst_s0,fp32,49,11,47711343,250000000
nmc_t6plain_dst_s0,fp32,49,12,47711343,250000000
nmc_t6plain_dst_s0,fp32,49,13,47711343,250000000
nmc_t6plain_dst_s0,fp32,49,14,47711343,250000000
nmc_t6plain_dst_s0,fp32,49,15,47711343,250000000
nmc_t6plain_dst_s0,fp32,50,0,47714464,250000000
nmc_t6plain_dst_s0,fp32,50,1,47714411,250000000
nmc_t6plain_dst_s0,fp32,50,2,47714411,250000000
nmc_t6plain_dst_s0,fp32,50,3,47714411,250000000
nmc_t6plain_dst_s0,fp32,50,4,47714411,250000000
nmc_t6plain_dst_s0,fp32,50,5,47714411,250000000
nmc_t6plain_dst_s0,fp32,50,6,47714411,250000000
nmc_t6plain_dst_s0,fp32,50,7,47714411,250000000
nmc_t6plain_dst_s0,fp32,50,8,47714411,250000000
nmc_t6plain_dst_s0,fp32,50,9,47714411,250000000
nmc_t6plain_dst_s0,fp32,50,10,47714411,250000000
nmc_t6plain_dst_s0,fp32,50,11,47714411,250000000
nmc_t6plain_dst_s0,fp32,50,12,47714411,250000000
nmc_t6plain_dst_s0,fp32,50,13,47714411,250000000
nmc_t6plain_dst_s0,fp32,50,14,47714411,250000000
nmc_t6plain_dst_s0,fp32,50,15,47714411,250000000
nmc_t6plain_dst_s0,fp32,51,0,47688233,250000000
nmc_t6plain_dst_s0,fp32,51,1,47688208,250000000
nmc_t6plain_dst_s0,fp32,51,2,47688208,250000000
nmc_t6plain_dst_s0,fp32,51,3,47688208,250000000
nmc_t6plain_dst_s0,fp32,51,4,47688208,250000000
nmc_t6plain_dst_s0,fp32,51,5,47688208,250000000
nmc_t6plain_dst_s0,fp32,51,6,47688208,250000000
nmc_t6plain_dst_s0,fp32,51,7,47688208,250000000
nmc_t6plain_dst_s0,fp32,51,8,47688208,250000000
nmc_t6plain_dst_s0,fp32,51,9,47688208,250000000
nmc_t6plain_dst_s0,fp32,51,10,47688208,250000000
nmc_t6plain_dst_s0,fp32,51,11,47688208,250000000
nmc_t6plain_dst_s0,fp32,51,12,47688208,250000000
nmc_t6plain_dst_s0,fp32,51,13,47688208,250000000
nmc_t6plain_dst_s0,fp32,51,14,47688208,250000000
nmc_t6plain_dst_s0,fp32,51,15,47688208,250000000
nmc_t6plain_dst_s0,fp32,52,0,47722689,250000000
nmc_t6plain_dst_s0,fp32,52,1,47722664,250000000
nmc_t6plain_dst_s0,fp32,52,2,47722664,250000000
nmc_t6plain_dst_s0,fp32,52,3,47722664,250000000
nmc_t6plain_dst_s0,fp32,52,4,47722664,250000000
nmc_t6plain_dst_s0,fp32,52,5,47722664,250000000
nmc_t6plain_dst_s0,fp32,52,6,47722664,250000000
nmc_t6plain_dst_s0,fp32,52,7,47722664,250000000
nmc_t6plain_dst_s0,fp32,52,8,47722664,250000000
nmc_t6plain_dst_s0,fp32,52,9,47722664,250000000
nmc_t6plain_dst_s0,fp32,52,10,47722664,250000000
nmc_t6plain_dst_s0,fp32,52,11,47722664,250000000
nmc_t6plain_dst_s0,fp32,52,12,47722664,250000000
nmc_t6plain_dst_s0,fp32,52,13,47722664,250000000
nmc_t6plain_dst_s0,fp32,52,14,47722664,250000000
nmc_t6plain_dst_s0,fp32,52,15,47722664,250000000
nmc_t6plain_dst_s0,fp32,53,0,47697231,250000000
nmc_t6plain_dst_s0,fp32,53,1,47697178,250000000
nmc_t6plain_dst_s0,fp32,53,2,47697178,250000000
nmc_t6plain_dst_s0,fp32,53,3,47697178,250000000
nmc_t6plain_dst_s0,fp32,53,4,47697178,250000000
nmc_t6plain_dst_s0,fp32,53,5,47697178,250000000
nmc_t6plain_dst_s0,fp32,53,6,47697178,250000000
nmc_t6plain_dst_s0,fp32,53,7,47697178,250000000
nmc_t6plain_dst_s0,fp32,53,8,47697178,250000000
nmc_t6plain_dst_s0,fp32,53,9,47697178,250000000
nmc_t6plain_dst_s0,fp32,53,10,47697178,250000000
nmc_t6plain_dst_s0,fp32,53,11,47697178,250000000
nmc_t6plain_dst_s0,fp32,53,12,47697178,250000000
nmc_t6plain_dst_s0,fp32,53,13,47697178,250000000
nmc_t6plain_dst_s0,fp32,53,14,47697178,250000000
nmc_t6plain_dst_s0,fp32,53,15,47697178,250000000
nmc_t6plain_dst_s0,fp32,54,0,47699929,250000000
nmc_t6plain_dst_s0,fp32,54,1,47699874,250000000
nmc_t6plain_dst_s0,fp32,54,2,47699874,250000000
nmc_t6plain_dst_s0,fp32,54,3,47699874,250000000
nmc_t6plain_dst_s0,fp32,54,4,47699874,250000000
nmc_t6plain_dst_s0,fp32,54,5,47699874,250000000
nmc_t6plain_dst_s0,fp32,54,6,47699874,250000000
nmc_t6plain_dst_s0,fp32,54,7,47699874,250000000
nmc_t6plain_dst_s0,fp32,54,8,47699874,250000000
nmc_t6plain_dst_s0,fp32,54,9,47699874,250000000
nmc_t6plain_dst_s0,fp32,54,10,47699874,250000000
nmc_t6plain_dst_s0,fp32,54,11,47699874,250000000
nmc_t6plain_dst_s0,fp32,54,12,47699874,250000000
nmc_t6plain_dst_s0,fp32,54,13,47699874,250000000
nmc_t6plain_dst_s0,fp32,54,14,47699874,250000000
nmc_t6plain_dst_s0,fp32,54,15,47699874,250000000
nmc_t6plain_dst_s0,fp32,55,0,47697164,250000000
nmc_t6plain_dst_s0,fp32,55,1,47697109,250000000
nmc_t6plain_dst_s0,fp32,55,2,47697109,250000000
nmc_t6plain_dst_s0,fp32,55,3,47697109,250000000
nmc_t6plain_dst_s0,fp32,55,4,47697109,250000000
nmc_t6plain_dst_s0,fp32,55,5,47697109,250000000
nmc_t6plain_dst_s0,fp32,55,6,47697109,250000000
nmc_t6plain_dst_s0,fp32,55,7,47697109,250000000
nmc_t6plain_dst_s0,fp32,55,8,47697109,250000000
nmc_t6plain_dst_s0,fp32,55,9,47697109,250000000
nmc_t6plain_dst_s0,fp32,55,10,47697109,250000000
nmc_t6plain_dst_s0,fp32,55,11,47697109,250000000
nmc_t6plain_dst_s0,fp32,55,12,47697109,250000000
nmc_t6plain_dst_s0,fp32,55,13,47697109,250000000
nmc_t6plain_dst_s0,fp32,55,14,47697109,250000000
nmc_t6plain_dst_s0,fp32,55,15,47697109,250000000
