model,precision,sample_index,repeat_index,total_cycles,network_cycles,preprocessing_window_cycles,clock_hz
lfp_t6plain_dst_s0,fp32,129,70,47871760,47848695,23065,250000000
lfp_t6plain_dst_s0,fp32,130,71,47871694,47848629,23065,250000000
lfp_t6plain_dst_s0,fp32,131,72,47871279,47848214,23065,250000000
lfp_t6plain_dst_s0,fp32,132,73,47870801,47847736,23065,250000000
lfp_t6plain_dst_s0,fp32,133,74,47870680,47847615,23065,250000000
lfp_t6plain_dst_s0,fp32,134,75,47870660,47847595,23065,250000000
lfp_t6plain_dst_s0,fp32,135,76,47870462,47847397,23065,250000000
lfp_t6plain_dst_s0,fp32,136,77,47870398,47847333,23065,250000000
lfp_t6plain_dst_s0,fp32,137,78,47870347,47847282,23065,250000000
lfp_t6plain_dst_s0,fp32,138,79,47870179,47847114,23065,250000000
lfp_t6plain_dst_s0,fp32,139,80,47869947,47846882,23065,250000000
lfp_t6plain_dst_s0,fp32,140,81,47869852,47846787,23065,250000000
lfp_t6plain_dst_s0,fp32,141,82,47869397,47846332,23065,250000000
lfp_t6plain_dst_s0,fp32,142,83,47869013,47845948,23065,250000000
lfp_t6plain_dst_s0,fp32,143,84,47868786,47845721,23065,250000000
lfp_t6plain_dst_s0,fp32,144,85,47868600,47845535,23065,250000000
lfp_t6plain_dst_s0,fp32,145,86,47868681,47845616,23065,250000000
lfp_t6plain_dst_s0,fp32,146,87,47868523,47845458,23065,250000000
lfp_t6plain_dst_s0,fp32,147,88,47868476,47845411,23065,250000000
lfp_t6plain_dst_s0,fp32,148,89,47868294,47845229,23065,250000000
lfp_t6plain_dst_s0,fp32,149,90,47868228,47845163,23065,250000000
lfp_t6plain_dst_s0,fp32,150,91,47867923,47844851,23072,250000000
lfp_t6plain_dst_s0,fp32,151,92,47867436,47844362,23074,250000000
lfp_t6plain_dst_s0,fp32,152,93,47867007,47843942,23065,250000000
lfp_t6plain_dst_s0,fp32,153,94,47866579,47843514,23065,250000000
lfp_t6plain_dst_s0,fp32,154,95,47866264,47843199,23065,250000000
lfp_t6plain_dst_s0,fp32,155,96,47865899,47842834,23065,250000000
lfp_t6plain_dst_s0,fp32,156,97,47865461,47842396,23065,250000000
lfp_t6plain_dst_s0,fp32,157,98,47864686,47841621,23065,250000000
lfp_t6plain_dst_s0,fp32,158,99,47864023,47840958,23065,250000000
lfp_t6plain_dst_s0,fp32,159,100,47863943,47840878,23065,250000000
lfp_t6plain_dst_s0,fp32,160,101,47863553,47840488,23065,250000000
lfp_t6plain_dst_s0,fp32,161,102,47863508,47840443,23065,250000000
lfp_t6plain_dst_s0,fp32,162,103,47863552,47840487,23065,250000000
lfp_t6plain_dst_s0,fp32,163,104,47863384,47840319,23065,250000000
lfp_t6plain_dst_s0,fp32,164,105,47862911,47839846,23065,250000000
lfp_t6plain_dst_s0,fp32,165,106,47863240,47840175,23065,250000000
lfp_t6plain_dst_s0,fp32,166,107,47863357,47840292,23065,250000000
lfp_t6plain_dst_s0,fp32,167,108,47863414,47840349,23065,250000000
lfp_t6plain_dst_s0,fp32,168,109,47863797,47840732,23065,250000000
lfp_t6plain_dst_s0,fp32,169,110,47863969,47840897,23072,250000000
lfp_t6plain_dst_s0,fp32,170,111,47863924,47840850,23074,250000000
lfp_t6plain_dst_s0,fp32,171,112,47863921,47840856,23065,250000000
lfp_t6plain_dst_s0,fp32,172,113,47864180,47841115,23065,250000000
lfp_t6plain_dst_s0,fp32,173,114,47864237,47841172,23065,250000000
lfp_t6plain_dst_s0,fp32,174,115,47864180,47841115,23065,250000000
lfp_t6plain_dst_s0,fp32,175,116,47864364,47841299,23065,250000000
lfp_t6plain_dst_s0,fp32,176,117,47864693,47841628,23065,250000000
lfp_t6plain_dst_s0,fp32,177,118,47865153,47842074,23079,250000000
lfp_t6plain_dst_s0,fp32,178,119,47865204,47842130,23074,250000000
lfp_t6plain_dst_s0,fp32,179,120,47865731,47842666,23065,250000000
lfp_t6plain_dst_s0,fp32,180,121,47865732,47842669,23063,250000000
lfp_t6plain_dst_s0,fp32,181,122,47865443,47842378,23065,250000000
lfp_t6plain_dst_s0,fp32,182,123,47865293,47842219,23074,250000000
lfp_t6plain_dst_s0,fp32,183,124,47865250,47842187,23063,250000000
lfp_t6plain_dst_s0,fp32,184,125,47864915,47841852,23063,250000000
lfp_t6plain_dst_s0,fp32,185,126,47864661,47841598,23063,250000000
lfp_t6plain_dst_s0,fp32,186,127,47864511,47841448,23063,250000000
lfp_t6plain_dst_s0,fp32,187,128,47864167,47841096,23071,250000000
lfp_t6plain_dst_s0,fp32,188,129,47864033,47840962,23071,250000000
lfp_t6plain_dst_s0,fp32,189,130,47863832,47840761,23071,250000000
lfp_t6plain_dst_s0,fp32,190,131,47863701,47840630,23071,250000000
lfp_t6plain_dst_s0,fp32,191,132,47863294,47840223,23071,250000000
lfp_t6plain_dst_s0,fp32,192,133,47862918,47839847,23071,250000000
lfp_t6plain_dst_s0,fp32,193,134,47862785,47839712,23073,250000000
lfp_t6plain_dst_s0,fp32,194,135,47862593,47839522,23071,250000000
lfp_t6plain_dst_s0,fp32,195,136,47862355,47839284,23071,250000000
lfp_t6plain_dst_s0,fp32,196,137,47862239,47839168,23071,250000000
lfp_t6plain_dst_s0,fp32,197,138,47862082,47839011,23071,250000000
lfp_t6plain_dst_s0,fp32,198,139,47861997,47838926,23071,250000000
lfp_t6plain_dst_s0,fp32,199,140,47861616,47838545,23071,250000000
lfp_t6plain_dst_s0,fp32,200,141,47861509,47838438,23071,250000000
lfp_t6plain_dst_s0,fp32,201,142,47861292,47838221,23071,250000000
lfp_t6plain_dst_s0,fp32,202,143,47860882,47837811,23071,250000000
lfp_t6plain_dst_s0,fp32,203,144,47860939,47837874,23065,250000000
lfp_t6plain_dst_s0,fp32,204,145,47860746,47837681,23065,250000000
lfp_t6plain_dst_s0,fp32,205,146,47860672,47837607,23065,250000000
lfp_t6plain_dst_s0,fp32,206,147,47860613,47837548,23065,250000000
lfp_t6plain_dst_s0,fp32,207,148,47860584,47837519,23065,250000000
lfp_t6plain_dst_s0,fp32,208,149,47860569,47837504,23065,250000000
lfp_t6plain_dst_s0,fp32,209,150,47860777,47837712,23065,250000000
lfp_t6plain_dst_s0,fp32,210,151,47860704,47837639,23065,250000000
lfp_t6plain_dst_s0,fp32,211,152,47860281,47837216,23065,250000000
lfp_t6plain_dst_s0,fp32,212,153,47860479,47837414,23065,250000000
lfp_t6plain_dst_s0,fp32,213,154,47860545,47837480,23065,250000000
lfp_t6plain_dst_s0,fp32,214,155,47861170,47838105,23065,250000000
lfp_t6plain_dst_s0,fp32,215,156,47861557,47838492,23065,250000000
lfp_t6plain_dst_s0,fp32,216,157,47861463,47838398,23065,250000000
lfp_t6plain_dst_s0,fp32,217,158,47861644,47838579,23065,250000000
lfp_t6plain_dst_s0,fp32,218,159,47861722,47838657,23065,250000000
lfp_t6plain_dst_s0,fp32,219,160,47861990,47838925,23065,250000000
lfp_t6plain_dst_s0,fp32,220,161,47862053,47838988,23065,250000000
lfp_t6plain_dst_s0,fp32,221,162,47862281,47839216,23065,250000000
lfp_t6plain_dst_s0,fp32,222,163,47862226,47839161,23065,250000000
lfp_t6plain_dst_s0,fp32,223,164,47862503,47839438,23065,250000000
lfp_t6plain_dst_s0,fp32,224,165,47862835,47839770,23065,250000000
lfp_t6plain_dst_s0,fp32,225,166,47863331,47840266,23065,250000000
lfp_t6plain_dst_s0,fp32,226,167,47863742,47840677,23065,250000000
lfp_t6plain_dst_s0,fp32,227,168,47864135,47841070,23065,250000000
lfp_t6plain_dst_s0,fp32,228,169,47864240,47841175,23065,250000000
lfp_t6plain_dst_s0,fp32,229,170,47864674,47841602,23072,250000000
lfp_t6plain_dst_s0,fp32,230,171,47864865,47841791,23074,250000000
lfp_t6plain_dst_s0,fp32,231,172,47865100,47842026,23074,250000000
lfp_t6plain_dst_s0,fp32,232,173,47865407,47842342,23065,250000000
lfp_t6plain_dst_s0,fp32,233,174,47866057,47842992,23065,250000000
lfp_t6plain_dst_s0,fp32,234,175,47866262,47843197,23065,250000000
lfp_t6plain_dst_s0,fp32,235,176,47866364,47843299,23065,250000000
lfp_t6plain_dst_s0,fp32,236,177,47866525,47843460,23065,250000000
lfp_t6plain_dst_s0,fp32,237,178,47866765,47843700,23065,250000000
lfp_t6plain_dst_s0,fp32,238,179,47866695,47843630,23065,250000000
lfp_t6plain_dst_s0,fp32,239,180,47867283,47844211,23072,250000000
lfp_t6plain_dst_s0,fp32,240,181,47867879,47844807,23072,250000000
lfp_t6plain_dst_s0,fp32,241,182,47868439,47845374,23065,250000000
lfp_t6plain_dst_s0,fp32,242,183,47868982,47845917,23065,250000000
lfp_t6plain_dst_s0,fp32,243,184,47869848,47846783,23065,250000000
lfp_t6plain_dst_s0,fp32,244,185,47870047,47846982,23065,250000000
lfp_t6plain_dst_s0,fp32,245,186,47870644,47847579,23065,250000000
lfp_t6plain_dst_s0,fp32,246,187,47871168,47848103,23065,250000000
lfp_t6plain_dst_s0,fp32,247,188,47871636,47848563,23073,250000000
lfp_t6plain_dst_s0,fp32,248,189,47871926,47848846,23080,250000000
lfp_t6plain_dst_s0,fp32,249,190,47872289,47849207,23082,250000000
lfp_t6plain_dst_s0,fp32,250,191,47872882,47849802,23080,250000000
lfp_t6plain_dst_s0,fp32,251,192,47873368,47850279,23089,250000000
lfp_t6plain_dst_s0,fp32,252,193,47873855,47850782,23073,250000000
lfp_t6plain_dst_s0,fp32,253,194,47874247,47851174,23073,250000000
lfp_t6plain_dst_s0,fp32,254,195,47874379,47851306,23073,250000000
lfp_t6plain_dst_s0,fp32,255,196,47874792,47851719,23073,250000000
lfp_t6plain_dst_s0,fp32,256,197,47875140,47852067,23073,250000000
lfp_t6plain_dst_s0,fp32,257,198,47875446,47852366,23080,250000000
lfp_t6plain_dst_s0,fp32,258,199,47876053,47852980,23073,250000000
lfp_t6plain_dst_s0,fp32,259,200,47876535,47853462,23073,250000000
lfp_t6plain_dst_s0,fp32,260,201,47876624,47853551,23073,250000000
lfp_t6plain_dst_s0,fp32,261,202,47876836,47853763,23073,250000000
lfp_t6plain_dst_s0,fp32,262,203,47876873,47853800,23073,250000000
lfp_t6plain_dst_s0,fp32,263,204,47877279,47854206,23073,250000000
lfp_t6plain_dst_s0,fp32,264,205,47877519,47854446,23073,250000000
lfp_t6plain_dst_s0,fp32,265,206,47877736,47854663,23073,250000000
lfp_t6plain_dst_s0,fp32,266,207,47878105,47855032,23073,250000000
lfp_t6plain_dst_s0,fp32,267,208,47878656,47855583,23073,250000000
lfp_t6plain_dst_s0,fp32,268,209,47878964,47855891,23073,250000000
lfp_t6plain_dst_s0,fp32,269,210,47879043,47855970,23073,250000000
lfp_t6plain_dst_s0,fp32,270,211,47879173,47856100,23073,250000000
lfp_t6plain_dst_s0,fp32,271,212,47879063,47856000,23063,250000000
lfp_t6plain_dst_s0,fp32,272,213,47879083,47856020,23063,250000000
lfp_t6plain_dst_s0,fp32,273,214,47879311,47856248,23063,250000000
lfp_t6plain_dst_s0,fp32,274,215,47879344,47856281,23063,250000000
lfp_t6plain_dst_s0,fp32,275,216,47879420,47856357,23063,250000000
lfp_t6plain_dst_s0,fp32,276,217,47879300,47856237,23063,250000000
lfp_t6plain_dst_s0,fp32,277,218,47879068,47856005,23063,250000000
lfp_t6plain_dst_s0,fp32,278,219,47879246,47856183,23063,250000000
lfp_t6plain_dst_s0,fp32,279,220,47878738,47855673,23065,250000000
lfp_t6plain_dst_s0,fp32,280,221,47878968,47855903,23065,250000000
lfp_t6plain_dst_s0,fp32,281,222,47878563,47855498,23065,250000000
lfp_t6plain_dst_s0,fp32,282,223,47878306,47855241,23065,250000000
lfp_t6plain_dst_s0,fp32,283,224,47878208,47855143,23065,250000000
lfp_t6plain_dst_s0,fp32,284,225,47878217,47855152,23065,250000000
lfp_t6plain_dst_s0,fp32,285,226,47878181,47855116,23065,250000000
lfp_t6plain_dst_s0,fp32,286,227,47878293,47855228,23065,250000000
lfp_t6plain_dst_s0,fp32,287,228,47878744,47855679,23065,250000000
lfp_t6plain_dst_s0,fp32,288,229,47877956,47854891,23065,250000000
lfp_t6plain_dst_s0,fp32,289,230,47877272,47854207,23065,250000000
lfp_t6plain_dst_s0,fp32,290,231,47876849,47853784,23065,250000000
lfp_t6plain_dst_s0,fp32,291,232,47876564,47853499,23065,250000000
lfp_t6plain_dst_s0,fp32,292,233,47876228,47853163,23065,250000000
lfp_t6plain_dst_s0,fp32,293,234,47875871,47852806,23065,250000000
lfp_t6plain_dst_s0,fp32,294,235,47875355,47852290,23065,250000000
lfp_t6plain_dst_s0,fp32,295,236,47874933,47851868,23065,250000000
lfp_t6plain_dst_s0,fp32,296,237,47874611,47851546,23065,250000000
lfp_t6plain_dst_s0,fp32,297,238,47874018,47850953,23065,250000000
lfp_t6plain_dst_s0,fp32,298,239,47873594,47850529,23065,250000000
lfp_t6plain_dst_s0,fp32,299,240,47873127,47850062,23065,250000000
lfp_t6plain_dst_s0,fp32,300,241,47872917,47849852,23065,250000000
lfp_t6plain_dst_s0,fp32,301,242,47872826,47849761,23065,250000000
lfp_t6plain_dst_s0,fp32,302,243,47871947,47848882,23065,250000000
lfp_t6plain_dst_s0,fp32,303,244,47871947,47848882,23065,250000000
lfp_t6plain_dst_s0,fp32,304,245,47871296,47848231,23065,250000000
lfp_t6plain_dst_s0,fp32,305,246,47871118,47848053,23065,250000000
lfp_t6plain_dst_s0,fp32,306,247,47871369,47848304,23065,250000000
lfp_t6plain_dst_s0,fp32,307,248,47871115,47848050,23065,250000000
lfp_t6plain_dst_s0,fp32,308,249,47870985,47847920,23065,250000000
lfp_t6plain_dst_s0,fp32,309,250,47870811,47847746,23065,250000000
lfp_t6plain_dst_s0,fp32,310,251,47871187,47848122,23065,250000000
lfp_t6plain_dst_s0,fp32,311,252,47871202,47848128,23074,250000000
lfp_t6plain_dst_s0,fp32,312,253,47871346,47848283,23063,250000000
lfp_t6plain_dst_s0,fp32,313,254,47871265,47848202,23063,250000000
lfp_t6plain_dst_s0,fp32,314,255,47871192,47848129,23063,250000000
lfp_t6plain_dst_s0,fp32,315,256,47871388,47848325,23063,250000000
lfp_t6plain_dst_s0,fp32,316,257,47871150,47848087,23063,250000000
lfp_t6plain_dst_s0,fp32,317,258,47871184,47848121,23063,250000000
lfp_t6plain_dst_s0,fp32,318,259,47871458,47848395,23063,250000000
lfp_t6plain_dst_s0,fp32,319,260,47870795,47847724,23071,250000000
lfp_t6plain_dst_s0,fp32,320,261,47870388,47847317,23071,250000000
lfp_t6plain_dst_s0,fp32,321,262,47870768,47847697,23071,250000000
lfp_t6plain_dst_s0,fp32,322,263,47871317,47848246,23071,250000000
lfp_t6plain_dst_s0,fp32,323,264,47872047,47848976,23071,250000000
lfp_t6plain_dst_s0,fp32,324,265,47872549,47849478,23071,250000000
lfp_t6plain_dst_s0,fp32,325,266,47872759,47849688,23071,250000000
lfp_t6plain_dst_s0,fp32,326,267,47873324,47850253,23071,250000000
lfp_t6plain_dst_s0,fp32,327,268,47873873,47850802,23071,250000000
lfp_t6plain_dst_s0,fp32,328,269,47873578,47850503,23075,250000000
lfp_t6plain_dst_s0,fp32,329,270,47873738,47850667,23071,250000000
lfp_t6plain_dst_s0,fp32,330,271,47873719,47850648,23071,250000000
lfp_t6plain_dst_s0,fp32,331,272,47873703,47850632,23071,250000000
lfp_t6plain_dst_s0,fp32,332,273,47874216,47851143,23073,250000000
lfp_t6plain_dst_s0,fp32,333,274,47874577,47851506,23071,250000000
lfp_t6plain_dst_s0,fp32,334,275,47874457,47851386,23071,250000000
lfp_t6plain_dst_s0,fp32,335,276,47874516,47851445,23071,250000000
lfp_t6plain_dst_s0,fp32,336,277,47874455,47851384,23071,250000000
lfp_t6plain_dst_s0,fp32,337,278,47874599,47851528,23071,250000000
lfp_t6plain_dst_s0,fp32,338,279,47874662,47851591,23071,250000000
lfp_t6plain_dst_s0,fp32,339,280,47875113,47852042,23071,250000000
lfp_t6plain_dst_s0,fp32,340,281,47875443,47852372,23071,250000000
lfp_t6plain_dst_s0,fp32,341,282,47875595,47852524,23071,250000000
lfp_t6plain_dst_s0,fp32,342,283,47875843,47852772,23071,250000000
lfp_t6plain_dst_s0,fp32,343,284,47876125,47853054,23071,250000000
lfp_t6plain_dst_s0,fp32,344,285,47876008,47852937,23071,250000000
lfp_t6plain_dst_s0,fp32,345,286,47876328,47853257,23071,250000000
lfp_t6plain_dst_s0,fp32,346,287,47876700,47853629,23071,250000000
lfp_t6plain_dst_s0,fp32,347,288,47877312,47854241,23071,250000000
lfp_t6plain_dst_s0,fp32,348,289,47877928,47854857,23071,250000000
lfp_t6plain_dst_s0,fp32,349,290,47878343,47855272,23071,250000000
lfp_t6plain_dst_s0,fp32,350,291,47879334,47856263,23071,250000000
lfp_t6plain_dst_s0,fp32,351,292,47880492,47857421,23071,250000000
lfp_t6plain_dst_s0,fp32,352,293,47881421,47858350,23071,250000000
lfp_t6plain_dst_s0,fp32,353,294,47882571,47859500,23071,250000000
lfp_t6plain_dst_s0,fp32,354,295,47883170,47860099,23071,250000000
lfp_t6plain_dst_s0,fp32,355,296,47884218,47861147,23071,250000000
lfp_t6plain_dst_s0,fp32,356,297,47885646,47862575,23071,250000000
lfp_t6plain_dst_s0,fp32,357,298,47886692,47863621,23071,250000000
lfp_t6plain_dst_s0,fp32,358,299,47888264,47865193,23071,250000000
lfp_t6plain_dst_s0,fp32,359,300,47889714,47866643,23071,250000000
lfp_t6plain_dst_s0,fp32,360,301,47890641,47867570,23071,250000000
lfp_t6plain_dst_s0,fp32,361,302,47891419,47868348,23071,250000000
lfp_t6plain_dst_s0,fp32,362,303,47892181,47869108,23073,250000000
lfp_t6plain_dst_s0,fp32,363,304,47893217,47870146,23071,250000000
lfp_t6plain_dst_s0,fp32,364,305,47893777,47870706,23071,250000000
lfp_t6plain_dst_s0,fp32,365,306,47894571,47871500,23071,250000000
lfp_t6plain_dst_s0,fp32,366,307,47895353,47872282,23071,250000000
lfp_t6plain_dst_s0,fp32,367,308,47895186,47872113,23073,250000000
lfp_t6plain_dst_s0,fp32,368,309,47894671,47871600,23071,250000000
lfp_t6plain_dst_s0,fp32,369,310,47895163,47872092,23071,250000000
lfp_t6plain_dst_s0,fp32,370,311,47895679,47872608,23071,250000000
lfp_t6plain_dst_s0,fp32,371,312,47896344,47873273,23071,250000000
lfp_t6plain_dst_s0,fp32,372,313,47896914,47873843,23071,250000000
lfp_t6plain_dst_s0,fp32,373,314,47897433,47874362,23071,250000000
lfp_t6plain_dst_s0,fp32,374,315,47897968,47874897,23071,250000000
lfp_t6plain_dst_s0,fp32,375,316,47898730,47875659,23071,250000000
lfp_t6plain_dst_s0,fp32,376,317,47899464,47876399,23065,250000000
lfp_t6plain_dst_s0,fp32,377,318,47900072,47877007,23065,250000000
lfp_t6plain_dst_s0,fp32,378,319,47900669,47877604,23065,250000000
lfp_t6plain_dst_s0,fp32,379,320,47901484,47878419,23065,250000000
lfp_t6plain_dst_s0,fp32,380,321,47901927,47878862,23065,250000000
lfp_t6plain_dst_s0,fp32,381,322,47902566,47879501,23065,250000000
lfp_t6plain_dst_s0,fp32,382,323,47903029,47879964,23065,250000000
lfp_t6plain_dst_s0,fp32,383,324,47903466,47880401,23065,250000000
lfp_t6plain_dst_s0,fp32,384,325,47903971,47880906,23065,250000000
lfp_t6plain_dst_s0,fp32,385,326,47904362,47881297,23065,250000000
lfp_t6plain_dst_s0,fp32,386,327,47904859,47881794,23065,250000000
lfp_t6plain_dst_s0,fp32,387,328,47905552,47882480,23072,250000000
lfp_t6plain_dst_s0,fp32,388,329,47906181,47883107,23074,250000000
lfp_t6plain_dst_s0,fp32,389,330,47907094,47884029,23065,250000000
lfp_t6plain_dst_s0,fp32,390,331,47907921,47884856,23065,250000000
lfp_t6plain_dst_s0,fp32,391,332,47908722,47885657,23065,250000000
lfp_t6plain_dst_s0,fp32,392,333,47909393,47886328,23065,250000000
lfp_t6plain_dst_s0,fp32,393,334,47910229,47887164,23065,250000000
lfp_t6plain_dst_s0,fp32,394,335,47910947,47887882,23065,250000000
lfp_t6plain_dst_s0,fp32,395,336,47911738,47888673,23065,250000000
lfp_t6plain_dst_s0,fp32,396,337,47912373,47889308,23065,250000000
lfp_t6plain_dst_s0,fp32,397,338,47912936,47889871,23065,250000000
lfp_t6plain_dst_s0,fp32,398,339,47913662,47890597,23065,250000000
lfp_t6plain_dst_s0,fp32,399,340,47914225,47891160,23065,250000000
lfp_t6plain_dst_s0,fp32,400,341,47915154,47892089,23065,250000000
lfp_t6plain_dst_s0,fp32,401,342,47915820,47892755,23065,250000000
lfp_t6plain_dst_s0,fp32,402,343,47916637,47893572,23065,250000000
lfp_t6plain_dst_s0,fp32,403,344,47917353,47894288,23065,250000000
lfp_t6plain_dst_s0,fp32,404,345,47917949,47894884,23065,250000000
lfp_t6plain_dst_s0,fp32,405,346,47918179,47895114,23065,250000000
lfp_t6plain_dst_s0,fp32,406,347,47918731,47895666,23065,250000000
lfp_t6plain_dst_s0,fp32,407,348,47918856,47895791,23065,250000000
lfp_t6plain_dst_s0,fp32,408,349,47919223,47896158,23065,250000000
lfp_t6plain_dst_s0,fp32,409,350,47919636,47896564,23072,250000000
lfp_t6plain_dst_s0,fp32,410,351,47920198,47897124,23074,250000000
lfp_t6plain_dst_s0,fp32,411,352,47920717,47897652,23065,250000000
lfp_t6plain_dst_s0,fp32,412,353,47920907,47897842,23065,250000000
lfp_t6plain_dst_s0,fp32,413,354,47921309,47898244,23065,250000000
lfp_t6plain_dst_s0,fp32,414,355,47921498,47898433,23065,250000000
lfp_t6plain_dst_s0,fp32,415,356,47921348,47898283,23065,250000000
lfp_t6plain_dst_s0,fp32,416,357,47921747,47898684,23063,250000000
lfp_t6plain_dst_s0,fp32,417,358,47921543,47898480,23063,250000000
lfp_t6plain_dst_s0,fp32,418,359,47922020,47898957,23063,250000000
lfp_t6plain_dst_s0,fp32,419,360,47922649,47899586,23063,250000000
lfp_t6plain_dst_s0,fp32,420,361,47923029,47899966,23063,250000000
lfp_t6plain_dst_s0,fp32,421,362,47923390,47900327,23063,250000000
lfp_t6plain_dst_s0,fp32,422,363,47923862,47900799,23063,250000000
lfp_t6plain_dst_s0,fp32,423,364,47924239,47901176,23063,250000000
lfp_t6plain_dst_s0,fp32,424,365,47924895,47901824,23071,250000000
lfp_t6plain_dst_s0,fp32,425,366,47925321,47902250,23071,250000000
lfp_t6plain_dst_s0,fp32,426,367,47925275,47902204,23071,250000000
lfp_t6plain_dst_s0,fp32,427,368,47925529,47902458,23071,250000000
lfp_t6plain_dst_s0,fp32,428,369,47925610,47902537,23073,250000000
lfp_t6plain_dst_s0,fp32,429,370,47925722,47902651,23071,250000000
lfp_t6plain_dst_s0,fp32,430,371,47926002,47902931,23071,250000000
lfp_t6plain_dst_s0,fp32,431,372,47925939,47902868,23071,250000000
lfp_t6plain_dst_s0,fp32,432,373,47926165,47903094,23071,250000000
lfp_t6plain_dst_s0,fp32,433,374,47926143,47903072,23071,250000000
lfp_t6plain_dst_s0,fp32,434,375,47926084,47903013,23071,250000000
lfp_t6plain_dst_s0,fp32,435,376,47925863,47902790,23073,250000000
lfp_t6plain_dst_s0,fp32,436,377,47926113,47903042,23071,250000000
lfp_t6plain_dst_s0,fp32,437,378,47926520,47903449,23071,250000000
lfp_t6plain_dst_s0,fp32,438,379,47926505,47903434,23071,250000000
lfp_t6plain_dst_s0,fp32,439,380,47926781,47903710,23071,250000000
lfp_t6plain_dst_s0,fp32,440,381,47926952,47903887,23065,250000000
lfp_t6plain_dst_s0,fp32,441,382,47927081,47904016,23065,250000000
lfp_t6plain_dst_s0,fp32,442,383,47927289,47904224,23065,250000000
lfp_t6plain_dst_s0,fp32,443,384,47928392,47905327,23065,250000000
lfp_t6plain_dst_s0,fp32,444,385,47928655,47905583,23072,250000000
lfp_t6plain_dst_s0,fp32,445,386,47928502,47905428,23074,250000000
lfp_t6plain_dst_s0,fp32,446,387,47928819,47905754,23065,250000000
lfp_t6plain_dst_s0,fp32,447,388,47928813,47905748,23065,250000000
lfp_t6plain_dst_s0,fp32,448,389,47928913,47905848,23065,250000000
lfp_t6plain_dst_s0,fp32,449,390,47928380,47905315,23065,250000000
lfp_t6plain_dst_s0,fp32,450,391,47928164,47905099,23065,250000000
lfp_t6plain_dst_s0,fp32,451,392,47927796,47904731,23065,250000000
lfp_t6plain_dst_s0,fp32,452,393,47927945,47904880,23065,250000000
lfp_t6plain_dst_s0,fp32,453,394,47928587,47905522,23065,250000000
lfp_t6plain_dst_s0,fp32,454,395,47928946,47905881,23065,250000000
lfp_t6plain_dst_s0,fp32,455,396,47929115,47906050,23065,250000000
lfp_t6plain_dst_s0,fp32,456,397,47929356,47906291,23065,250000000
lfp_t6plain_dst_s0,fp32,457,398,47929598,47906533,23065,250000000
lfp_t6plain_dst_s0,fp32,458,399,47929666,47906601,23065,250000000
lfp_t6plain_dst_s0,fp32,459,400,47930330,47907265,23065,250000000
lfp_t6plain_dst_s0,fp32,460,401,47930499,47907434,23065,250000000
lfp_t6plain_dst_s0,fp32,461,402,47931298,47908233,23065,250000000
lfp_t6plain_dst_s0,fp32,462,403,47931442,47908377,23065,250000000
lfp_t6plain_dst_s0,fp32,463,404,47932794,47909729,23065,250000000
lfp_t6plain_dst_s0,fp32,464,405,47933680,47910615,23065,250000000
lfp_t6plain_dst_s0,fp32,465,406,47934040,47910975,23065,250000000
lfp_t6plain_dst_s0,fp32,466,407,47933934,47910869,23065,250000000
lfp_t6plain_dst_s0,fp32,467,408,47934323,47911258,23065,250000000
lfp_t6plain_dst_s0,fp32,468,409,47934078,47911013,23065,250000000
lfp_t6plain_dst_s0,fp32,469,410,47933924,47910859,23065,250000000
lfp_t6plain_dst_s0,fp32,470,411,47934031,47910966,23065,250000000
lfp_t6plain_dst_s0,fp32,471,412,47933527,47910455,23072,250000000
lfp_t6plain_dst_s0,fp32,472,413,47933175,47910101,23074,250000000
lfp_t6plain_dst_s0,fp32,473,414,47932354,47909289,23065,250000000
lfp_t6plain_dst_s0,fp32,474,415,47932664,47909599,23065,250000000
lfp_t6plain_dst_s0,fp32,475,416,47932811,47909746,23065,250000000
lfp_t6plain_dst_s0,fp32,476,417,47933223,47910160,23063,250000000
lfp_t6plain_dst_s0,fp32,477,418,47933853,47910790,23063,250000000
lfp_t6plain_dst_s0,fp32,478,419,47934203,47911140,23063,250000000
lfp_t6plain_dst_s0,fp32,479,420,47934324,47911261,23063,250000000
lfp_t6plain_dst_s0,fp32,480,421,47934784,47911721,23063,250000000
lfp_t6plain_dst_s0,fp32,481,422,47935228,47912165,23063,250000000
lfp_t6plain_dst_s0,fp32,482,423,47935744,47912681,23063,250000000
lfp_t6plain_dst_s0,fp32,483,424,47935804,47912741,23063,250000000
lfp_t6plain_dst_s0,fp32,484,425,47936078,47913013,23065,250000000
lfp_t6plain_dst_s0,fp32,485,426,47936315,47913250,23065,250000000
lfp_t6plain_dst_s0,fp32,486,427,47936589,47913524,23065,250000000
lfp_t6plain_dst_s0,fp32,487,428,47936861,47913796,23065,250000000
lfp_t6plain_dst_s0,fp32,488,429,47937158,47914093,23065,250000000
lfp_t6plain_dst_s0,fp32,489,430,47938058,47914993,23065,250000000
lfp_t6plain_dst_s0,fp32,490,431,47938091,47915026,23065,250000000
lfp_t6plain_dst_s0,fp32,491,432,47938535,47915470,23065,250000000
lfp_t6plain_dst_s0,fp32,492,433,47938733,47915668,23065,250000000
lfp_t6plain_dst_s0,fp32,493,434,47939128,47916063,23065,250000000
lfp_t6plain_dst_s0,fp32,494,435,47939383,47916318,23065,250000000
lfp_t6plain_dst_s0,fp32,495,436,47939943,47916878,23065,250000000
