feature,fold,seed,perturbation_type,level,temp,soc_band,mae,rmse,bias
T6_plain,DST,2,cold_start_time_since_reset,900-1800_s,50.0,35-65,3.5105944108933933,4.541566389996247,-3.4207099695338155
T6_plain,DST,2,cold_start_time_since_reset,900-1800_s,50.0,<=35,0.33307944841029125,0.45224177375523356,0.1930467966035632
T6_plain,DST,2,cold_start_time_since_reset,900-1800_s,50.0,>65,1.2150694657393457,1.335370467959136,-1.2100486711308027
T6_plain,DST,2,cold_start_time_since_reset,<=60_s,-10.0,35-65,3.4629144908657645,4.0081393718906035,-3.4629144908657645
T6_plain,DST,2,cold_start_time_since_reset,<=60_s,-10.0,>65,19.142864778843276,19.79176410035415,-19.142864778843276
T6_plain,DST,2,cold_start_time_since_reset,<=60_s,0.0,35-65,14.452231989718003,14.975160203477186,-14.452231989718003
T6_plain,DST,2,cold_start_time_since_reset,<=60_s,0.0,<=35,5.66765191332661,5.668126769765174,-5.66765191332661
T6_plain,DST,2,cold_start_time_since_reset,<=60_s,0.0,>65,24.760189678936005,26.154303200526993,-24.760189678936005
T6_plain,DST,2,cold_start_time_since_reset,<=60_s,10.0,35-65,26.753256227207185,26.75463964745554,-26.753256227207185
T6_plain,DST,2,cold_start_time_since_reset,<=60_s,10.0,<=35,13.101860362098172,13.7834048447783,-13.101860362098172
T6_plain,DST,2,cold_start_time_since_reset,<=60_s,10.0,>65,13.690891764229814,13.754498250858656,-13.690891764229814
T6_plain,DST,2,cold_start_time_since_reset,<=60_s,20.0,35-65,10.7351590637533,10.73550174900274,-10.7351590637533
T6_plain,DST,2,cold_start_time_since_reset,<=60_s,20.0,<=35,10.675506507969942,12.81482873225466,-10.675506507969942
T6_plain,DST,2,cold_start_time_since_reset,<=60_s,20.0,>65,11.346601746369103,11.534110785635916,-11.346601746369103
T6_plain,DST,2,cold_start_time_since_reset,<=60_s,25.0,35-65,2.440508647226085,3.0053910233176957,-2.440508647226085
T6_plain,DST,2,cold_start_time_since_reset,<=60_s,25.0,<=35,4.520147918018687,4.520433797865636,-4.520147918018687
T6_plain,DST,2,cold_start_time_since_reset,<=60_s,25.0,>65,23.83668615846044,26.055980177016085,-23.83668615846044
T6_plain,DST,2,cold_start_time_since_reset,<=60_s,30.0,35-65,9.279037172212426,9.306564289535022,-9.279037172212426
T6_plain,DST,2,cold_start_time_since_reset,<=60_s,30.0,<=35,2.9028987805552275,2.9561198515325966,-2.9028987805552275
T6_plain,DST,2,cold_start_time_since_reset,<=60_s,30.0,>65,5.289039651396319,5.289155931309477,-5.289039651396319
T6_plain,DST,2,cold_start_time_since_reset,<=60_s,40.0,35-65,7.287032820631663,7.2902818534713445,-7.287032820631663
T6_plain,DST,2,cold_start_time_since_reset,<=60_s,40.0,<=35,4.366563958269467,4.375423855780724,-4.366563958269467
T6_plain,DST,2,cold_start_time_since_reset,<=60_s,40.0,>65,2.3990137898823134,2.399499139110923,-2.3990137898823134
T6_plain,DST,2,cold_start_time_since_reset,<=60_s,50.0,35-65,1.682319035383861,1.6823338437390578,-1.682319035383861
T6_plain,DST,2,cold_start_time_since_reset,<=60_s,50.0,<=35,4.666452082724657,5.75831442329575,-4.666452082724657
T6_plain,DST,2,cold_start_time_since_reset,<=60_s,50.0,>65,14.818316207419656,15.34360635171746,-14.818316207419656
T6_plain,DST,2,cold_start_time_since_reset,>3600_s,-10.0,35-65,0.5874902608023854,0.7386284672725595,-0.5874902608023854
T6_plain,DST,2,cold_start_time_since_reset,>3600_s,-10.0,<=35,0.5816089190572467,0.8236594687614717,0.10735027240771336
T6_plain,DST,2,cold_start_time_since_reset,>3600_s,0.0,<=35,0.5554917437815231,0.6634464948861534,-0.32198604416342586
T6_plain,DST,2,cold_start_time_since_reset,>3600_s,10.0,35-65,0.848572340538873,0.8495085299988235,-0.848572340538873
T6_plain,DST,2,cold_start_time_since_reset,>3600_s,10.0,<=35,0.3305413815656458,0.4253553073823295,-0.06332009759315166
T6_plain,DST,2,cold_start_time_since_reset,>3600_s,20.0,35-65,0.4666405330632948,0.5256991502193527,-0.4121690950508558
T6_plain,DST,2,cold_start_time_since_reset,>3600_s,20.0,<=35,0.3026919254603221,0.3913263474909289,-0.08540605785277651
T6_plain,DST,2,cold_start_time_since_reset,>3600_s,25.0,<=35,0.25881008067335687,0.369931114370495,0.1979509437147206
T6_plain,DST,2,cold_start_time_since_reset,>3600_s,30.0,35-65,0.2644288233584356,0.2824781710797995,-0.20048708803827403
T6_plain,DST,2,cold_start_time_since_reset,>3600_s,30.0,<=35,0.25388728715368086,0.34273580736155235,0.05349453593351679
T6_plain,DST,2,cold_start_time_since_reset,>3600_s,40.0,<=35,0.3311478792208031,0.40313038577179167,0.14298849554472445
T6_plain,DST,2,cold_start_time_since_reset,>3600_s,50.0,35-65,0.19000579343395235,0.2811145464256791,0.10036931840073267
T6_plain,DST,2,cold_start_time_since_reset,>3600_s,50.0,<=35,0.37593456231727845,0.47556789565485513,0.3575674426032452
T6_plain,FUDS,0,baseline,unperturbed,-10.0,35-65,2.624457291058394,2.877118733566025,2.125182158759124
T6_plain,FUDS,0,baseline,unperturbed,-10.0,<=35,1.4513116572164948,1.7893389836708358,1.2369481752577318
T6_plain,FUDS,0,baseline,unperturbed,-10.0,>65,0.9606607915567285,1.0962443169821317,0.9193509001130796
T6_plain,FUDS,0,baseline,unperturbed,0.0,35-65,1.1575602091324202,1.4234044138649742,0.8932536009132422
T6_plain,FUDS,0,baseline,unperturbed,0.0,<=35,0.8858712479342723,1.14018655708328,0.5792216437089202
T6_plain,FUDS,0,baseline,unperturbed,0.0,>65,0.5461500037807184,0.6455040194429282,0.4500741860113422
T6_plain,FUDS,0,baseline,unperturbed,10.0,35-65,0.8151250168105406,1.0567130772401174,0.6778231285779193
T6_plain,FUDS,0,baseline,unperturbed,10.0,<=35,0.6434459192118226,0.8169143939357344,0.5707859561128527
T6_plain,FUDS,0,baseline,unperturbed,10.0,>65,0.5365089748743719,0.6400613646617338,0.45969089447236183
T6_plain,FUDS,0,baseline,unperturbed,20.0,35-65,0.5609404945404914,0.7464031469039403,0.14534925796178338
T6_plain,FUDS,0,baseline,unperturbed,20.0,<=35,0.4481877413807532,0.5910651524594532,0.21584566698744773
T6_plain,FUDS,0,baseline,unperturbed,20.0,>65,0.4648781161217587,0.563761656532821,0.20247659263434808
T6_plain,FUDS,0,baseline,unperturbed,25.0,35-65,0.5380181230628989,0.7371588504071084,0.030148647219690048
T6_plain,FUDS,0,baseline,unperturbed,25.0,<=35,0.4087915192229867,0.5296076885202397,0.14787701181707807
T6_plain,FUDS,0,baseline,unperturbed,25.0,>65,0.5307051753197893,0.642011224420827,0.20357174341610226
T6_plain,FUDS,0,baseline,unperturbed,30.0,35-65,0.5660708156093108,0.7692421942531148,-0.3621670438156094
T6_plain,FUDS,0,baseline,unperturbed,30.0,<=35,0.3979890071314102,0.48815060780600045,-0.16416818717948717
T6_plain,FUDS,0,baseline,unperturbed,30.0,>65,0.5589235653136531,0.6744580352043822,-0.04102336236162366
T6_plain,FUDS,0,baseline,unperturbed,40.0,35-65,0.6307746039783002,0.8233135700466678,-0.48560682188065096
T6_plain,FUDS,0,baseline,unperturbed,40.0,<=35,0.44794866564915,0.5643346774746678,-0.3229792862055641
T6_plain,FUDS,0,baseline,unperturbed,40.0,>65,0.6262972572370832,0.7569680636725974,-0.09503868633198971
T6_plain,FUDS,0,baseline,unperturbed,50.0,35-65,0.8296684513794662,1.0649276828870469,-0.8088264649479872
T6_plain,FUDS,0,baseline,unperturbed,50.0,<=35,0.6045196812738368,0.7744334645697601,-0.5465908955377574
T6_plain,FUDS,0,baseline,unperturbed,50.0,>65,0.686213147144949,0.8352453590743187,-0.1458737430453882
T6_plain,FUDS,0,cold_start_time_since_reset,1800-3600_s,-10.0,35-65,1.9780239612352977,2.3840078564647538,0.7426348443365853
T6_plain,FUDS,0,cold_start_time_since_reset,1800-3600_s,-10.0,<=35,0.9246438981491114,1.191538747600588,0.227003307298344
